,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
716,716,0.6816595683276532,0.7,0,434.0,901.0,0.0,455.0,1,0.4843681641945614,0.4843681641945614
717,717,0.687490275344329,0.7,0,390.0,576.0,0.0,354.0,1,0.36688870965215187,0.36688870965215187
718,718,-0.6084573350169322,-0.6,1,259.0,611.0,1.0,260.0,1,0.05761555019051706,0.05761555019051706
719,719,-0.2394680034329062,-0.2,1,478.0,602.0,1.0,650.0,1,0.23883253693416256,0.23883253693416256
720,720,-0.0392174330705406,-0.0,1,406.0,945.0,1.0,459.0,1,0.11997277465544642,0.11997277465544642
721,721,-0.1029519028889676,-0.1,1,335.0,832.0,1.0,663.0,1,0.09389626187589833,0.09389626187589833
722,722,0.7336197153240454,0.7,0,314.0,973.0,0.0,363.0,1,0.485294142681307,0.485294142681307
723,723,-0.433874460034275,-0.4,1,405.0,704.0,1.0,221.0,1,0.3008262341947076,0.3008262341947076
724,724,0.5213232855259224,0.5,0,322.0,832.0,0.0,366.0,1,0.2708498415790721,0.2708498415790721
725,725,-0.7996690103278055,-0.8,1,315.0,563.0,1.0,372.0,1,0.1257606366549398,0.1257606366549398
726,726,-0.13759808114535543,-0.1,1,293.0,957.0,1.0,580.0,1,0.18302188824638999,0.18302188824638999
727,727,0.8873682773427374,0.9,0,364.0,580.0,0.0,306.0,1,0.31634728597316353,0.31634728597316353
728,728,-0.17781717123526675,-0.2,1,304.0,569.0,1.0,747.0,1,0.39287130407665566,0.39287130407665566
729,729,-0.8986749516257502,-0.9,1,294.0,545.0,1.0,321.0,1,0.12937363620214148,0.12937363620214148
730,730,0.8201839569255647,0.8,0,368.0,989.0,0.0,343.0,1,0.021893528902409143,0.021893528902409143
731,731,0.6351745958261548,0.6,0,251.0,748.0,0.0,221.0,1,0.06505646671168508,0.06505646671168508
732,732,0.1496398735891944,0.1,0,363.0,859.0,0.0,418.0,1,0.27295234927660256,0.27295234927660256
733,733,-0.30885613789176825,-0.3,1,476.0,894.0,1.0,550.0,1,0.0005124685280529784,0.0005124685280529784
734,734,-0.6166266342036053,-0.6,1,268.0,566.0,1.0,336.0,1,0.007370384227963933,0.007370384227963933
735,735,0.15638379057137541,0.2,0,285.0,931.0,0.0,754.0,1,0.23788666815995907,0.23788666815995907
736,736,-0.8536626662310671,-0.9,1,284.0,535.0,1.0,311.0,1,0.4031517841195058,0.4031517841195058
737,737,-0.24572663302968456,-0.2,1,376.0,769.0,1.0,575.0,1,0.11732521846338778,0.11732521846338778
738,738,0.2906015810651761,0.3,0,312.0,822.0,0.0,386.0,1,0.25721514177709515,0.25721514177709515
739,739,-0.891009166772468,-0.9,1,328.0,575.0,1.0,427.0,1,0.3156389231224163,0.3156389231224163
740,740,-0.21792433001078382,-0.2,1,366.0,676.0,1.0,1158.0,1,0.4850857837472627,0.4850857837472627
741,741,0.6702260816259713,0.7,0,295.0,650.0,0.0,435.0,1,0.037779626965457835,0.037779626965457835
742,742,0.7401180510125758,0.7,0,376.0,993.0,0.0,231.0,1,0.44351021767662435,0.44351021767662435
743,743,0.7224930044233426,0.7,0,459.0,517.0,0.0,274.0,1,0.09743817403902327,0.09743817403902327
744,744,-0.22783535704707103,-0.2,1,383.0,671.0,1.0,776.0,1,0.11668776154302068,0.11668776154302068
745,745,-0.9543337243590904,-1.0,1,374.0,637.0,1.0,199.0,1,0.3504470068472259,0.3504470068472259
746,746,-0.508732053162634,-0.5,1,437.0,857.0,1.0,596.0,1,0.2694487280385421,0.2694487280385421
747,747,-0.5692394559892506,-0.6,1,488.0,747.0,1.0,295.0,1,0.09869738552111001,0.09869738552111001
748,748,0.2858787519523469,0.3,0,300.0,527.0,0.0,493.0,1,0.45812689331196793,0.45812689331196793
749,749,0.7546246138754067,0.8,0,429.0,780.0,0.0,321.0,1,0.17456290046847178,0.17456290046847178
750,750,0.4132482461341531,0.4,0,313.0,598.0,0.0,219.0,1,0.23081403901898367,0.23081403901898367
751,751,-0.559242140300096,-0.6,1,486.0,775.0,1.0,339.0,1,0.21172986118504356,0.21172986118504356
752,752,-0.9084950404238481,-0.9,1,285.0,833.0,1.0,272.0,1,0.37359159984009915,0.37359159984009915
753,753,0.7547829471903669,0.8,0,337.0,503.0,0.0,240.0,1,0.49807084546076286,0.49807084546076286
754,754,-0.8236218462156359,-0.8,1,361.0,939.0,1.0,110.0,1,0.01828759954920761,0.01828759954920761
755,755,-0.07939298974934528,-0.1,1,444.0,851.0,0.0,1115.0,0,0.3056413792089825,0.3056413792089825
756,756,0.5814619672161878,0.6,0,384.0,854.0,0.0,272.0,1,0.03329478760895488,0.03329478760895488
757,757,0.9582482214401056,1.0,0,392.0,545.0,0.0,193.0,1,0.20018592342028102,0.20018592342028102
758,758,0.11890715657944617,0.1,0,255.0,714.0,1.0,671.0,0,0.13622765457456998,0.13622765457456998
759,759,0.9646391647069157,1.0,0,480.0,790.0,0.0,320.0,1,0.28377984789031474,0.28377984789031474
760,760,0.13780313094130103,0.1,0,440.0,772.0,0.0,308.0,1,0.45243762092198836,0.45243762092198836
761,761,-0.788302223873137,-0.8,1,288.0,570.0,1.0,242.0,1,0.09574916770072217,0.09574916770072217
762,762,-0.7867517145150209,-0.8,1,446.0,890.0,1.0,364.0,1,0.030238657972057437,0.030238657972057437
763,763,0.9794117794306811,1.0,0,382.0,843.0,0.0,295.0,1,0.26098981102048185,0.26098981102048185
764,764,0.6181239220556103,0.6,0,393.0,624.0,0.0,283.0,1,0.04806814245021501,0.04806814245021501
765,765,0.31462479138662824,0.3,0,408.0,575.0,0.0,317.0,1,0.1510664294814219,0.1510664294814219
766,766,-0.2760757383570931,-0.3,1,373.0,592.0,1.0,535.0,1,0.176853454193174,0.176853454193174
767,767,0.90403230067242,0.9,0,472.0,711.0,0.0,257.0,1,0.21470666295737906,0.21470666295737906
768,768,-0.43477757802628014,-0.4,1,305.0,613.0,1.0,292.0,1,0.45449884310153715,0.45449884310153715
769,769,0.0678548946153954,0.1,0,475.0,607.0,0.0,1128.0,1,0.2045909246565803,0.2045909246565803
770,770,-0.483942207187394,-0.5,1,280.0,688.0,1.0,502.0,1,0.0840095070681589,0.0840095070681589
771,771,-0.3617384539530051,-0.4,1,399.0,821.0,1.0,520.0,1,0.07663203954158027,0.07663203954158027
772,772,0.6420379392184778,0.6,0,268.0,647.0,0.0,455.0,1,0.09551865030977236,0.09551865030977236
773,773,-0.4536232653443466,-0.5,1,316.0,945.0,1.0,349.0,1,0.47821368414222093,0.47821368414222093
774,774,-0.005573296357398894,-0.0,1,376.0,793.0,0.0,841.0,0,0.39244293368309985,0.39244293368309985
775,775,0.9477140845995558,0.9,0,479.0,666.0,0.0,305.0,1,0.24067074725106535,0.24067074725106535
776,776,0.12740657236522845,0.1,0,295.0,897.0,0.0,988.0,1,0.38418122238192326,0.38418122238192326
777,777,-0.27364688692344386,-0.3,1,342.0,567.0,1.0,1271.0,1,0.464539518017284,0.464539518017284
778,778,0.491574581129675,0.5,0,311.0,850.0,0.0,359.0,1,0.07724978207022076,0.07724978207022076
779,779,0.07861751435083408,0.1,0,405.0,849.0,0.0,396.0,1,0.03694575992650351,0.03694575992650351
780,780,-0.24868891947509097,-0.2,1,453.0,923.0,1.0,724.0,1,0.3815825506532974,0.3815825506532974
781,781,0.7735693912285857,0.8,0,298.0,900.0,0.0,242.0,1,0.2488290305262772,0.2488290305262772
782,782,-0.016425889266142635,-0.0,1,476.0,901.0,0.0,873.0,0,0.05871140005464559,0.05871140005464559
783,783,0.25219212406101343,0.3,0,391.0,988.0,0.0,631.0,1,0.046064465339966165,0.046064465339966165
784,784,-0.7259445585173661,-0.7,1,462.0,584.0,1.0,414.0,1,0.44381334418405505,0.44381334418405505
785,785,0.9692610854129877,1.0,0,320.0,832.0,0.0,238.0,1,0.24663828605188454,0.24663828605188454
786,786,0.2940645836306186,0.3,0,406.0,699.0,0.0,405.0,1,0.2735093825386276,0.2735093825386276
787,787,0.09977269992887927,0.1,0,444.0,689.0,0.0,1667.0,1,0.33135558180490793,0.33135558180490793
788,788,-0.5798312626722819,-0.6,1,292.0,771.0,1.0,217.0,1,0.3567458034069,0.3567458034069
789,789,-0.548326129188422,-0.5,1,334.0,563.0,1.0,253.0,1,0.36505115292313334,0.36505115292313334
790,790,0.14499211989749483,0.1,0,312.0,904.0,0.0,484.0,1,0.46557601092748674,0.46557601092748674
791,791,-0.7624673313153651,-0.8,1,440.0,925.0,1.0,225.0,1,0.08967248532906386,0.08967248532906386
792,792,-0.9728562108282679,-1.0,1,319.0,560.0,1.0,221.0,1,0.3947031641624052,0.3947031641624052
793,793,-0.1336596991030783,-0.1,1,351.0,839.0,1.0,770.0,1,0.2242733831035716,0.2242733831035716
794,794,-0.561322816440158,-0.6,1,273.0,851.0,1.0,396.0,1,0.152684368691961,0.152684368691961
795,795,0.9476405988980656,0.9,0,404.0,514.0,0.0,192.0,1,0.49401469337116005,0.49401469337116005
796,796,-0.5055204265539159,-0.5,1,412.0,716.0,1.0,392.0,1,0.16117360033218203,0.16117360033218203
797,797,0.1512708209445961,0.2,0,338.0,630.0,0.0,642.0,1,0.27758099019379223,0.27758099019379223
798,798,-0.6113316049080038,-0.6,1,425.0,666.0,1.0,379.0,1,0.11231837621188762,0.11231837621188762
799,799,0.8768598417687179,0.9,0,348.0,602.0,0.0,310.0,1,0.08788516410684727,0.08788516410684727
800,800,0.32795833775102534,0.3,0,399.0,764.0,0.0,457.0,1,0.41957983987275815,0.41957983987275815
801,801,0.8586315272425058,0.9,0,324.0,609.0,0.0,227.0,1,0.4905332548847386,0.4905332548847386
802,802,0.6391658523598371,0.6,0,393.0,876.0,0.0,251.0,1,0.05499772905740058,0.05499772905740058
803,803,-0.7991921691579129,-0.8,1,323.0,918.0,1.0,259.0,1,0.37280160133628454,0.37280160133628454
804,804,0.22738136381255614,0.2,0,476.0,833.0,0.0,481.0,1,0.3651695693905459,0.3651695693905459
805,805,0.18624156683427628,0.2,0,284.0,695.0,0.0,1041.0,1,0.29766937230560686,0.29766937230560686
806,806,-0.6769799554013269,-0.7,1,333.0,904.0,1.0,333.0,1,0.26466693245046313,0.26466693245046313
807,807,-0.45160741195578735,-0.5,1,370.0,904.0,1.0,686.0,1,0.026765108086116596,0.026765108086116596
808,808,-0.4263248066766461,-0.4,1,422.0,837.0,1.0,541.0,1,0.020948446958556688,0.020948446958556688
809,809,-0.8341481752793509,-0.8,1,454.0,689.0,1.0,217.0,1,0.05058778574806555,0.05058778574806555
810,810,0.8158435331923939,0.8,0,442.0,633.0,0.0,265.0,1,0.4801345365525338,0.4801345365525338
811,811,-0.07699453684663404,-0.1,1,466.0,620.0,1.0,404.0,1,0.04406051721334925,0.04406051721334925
812,812,0.8285522182362124,0.8,0,314.0,664.0,0.0,452.0,1,0.31860776030013344,0.31860776030013344
813,813,-0.14605499484810336,-0.1,1,496.0,768.0,1.0,456.0,1,0.028988233923325224,0.028988233923325224
814,814,0.6860899384635553,0.7,0,378.0,655.0,0.0,417.0,1,0.38961931083722756,0.38961931083722756
815,815,0.07867906781944667,0.1,0,435.0,694.0,1.0,761.0,0,0.48799064136012615,0.48799064136012615
816,816,-0.5688610607359179,-0.6,1,359.0,579.0,1.0,192.0,1,0.34319945049479533,0.34319945049479533
817,817,-0.25220085168965145,-0.3,1,301.0,926.0,1.0,1013.0,1,0.4836870994509173,0.4836870994509173
818,818,0.36132737151510286,0.4,0,478.0,889.0,0.0,853.0,1,0.1774418269627034,0.1774418269627034
819,819,0.44635230528409187,0.4,0,453.0,655.0,0.0,272.0,1,0.49855397099316456,0.49855397099316456
820,820,0.678843948764345,0.7,0,297.0,512.0,0.0,391.0,1,0.4944214311538665,0.4944214311538665
821,821,-0.0538682425863819,-0.1,1,451.0,553.0,0.0,316.0,0,0.2557407939421646,0.2557407939421646
822,822,0.4823418115184346,0.5,0,325.0,915.0,0.0,340.0,1,0.492574334329831,0.492574334329831
823,823,0.4470809049609865,0.4,0,483.0,538.0,0.0,669.0,1,0.01415000749989831,0.01415000749989831
824,824,0.9089751380157562,0.9,0,392.0,951.0,0.0,267.0,1,0.031138611241514402,0.031138611241514402
825,825,0.47863126499743136,0.5,0,463.0,948.0,0.0,389.0,1,0.27729793746849735,0.27729793746849735
826,826,0.5196959196788429,0.5,0,285.0,787.0,0.0,228.0,1,0.39793891665083236,0.39793891665083236
827,827,0.38084216301850127,0.4,0,397.0,666.0,0.0,687.0,1,0.09687232265676704,0.09687232265676704
828,828,0.609846907499874,0.6,0,494.0,721.0,0.0,325.0,1,0.03330108515350527,0.03330108515350527
829,829,-0.3589731962982132,-0.4,1,255.0,507.0,1.0,518.0,1,0.10397241877560492,0.10397241877560492
830,830,0.543776109762097,0.5,0,307.0,673.0,0.0,490.0,1,0.4306030190477732,0.4306030190477732
831,831,-0.06063187253399738,-0.1,1,351.0,628.0,1.0,1071.0,1,0.4323663278119595,0.4323663278119595
832,832,-0.7861106347731954,-0.8,1,311.0,639.0,1.0,310.0,1,0.15370611957036195,0.15370611957036195
833,833,-0.020704080626146038,-0.0,1,435.0,921.0,0.0,1044.0,0,0.2929898513499572,0.2929898513499572
834,834,0.591560371421642,0.6,0,309.0,778.0,0.0,203.0,1,0.06052877340267476,0.06052877340267476
835,835,0.6216039808573024,0.6,0,349.0,976.0,0.0,195.0,1,0.4106020650318689,0.4106020650318689
836,836,0.13198236916755568,0.1,0,461.0,972.0,0.0,327.0,1,0.14711741743333784,0.14711741743333784
837,837,0.6104022003067728,0.6,0,475.0,633.0,0.0,422.0,1,0.15070369164295477,0.15070369164295477
838,838,0.9205773820512173,0.9,0,273.0,890.0,0.0,307.0,1,0.29339340460009283,0.29339340460009283
839,839,0.5374086405052554,0.5,0,289.0,788.0,0.0,1053.0,1,0.25221351727876634,0.25221351727876634
840,840,-0.4075307597595492,-0.4,1,404.0,957.0,1.0,349.0,1,0.3287456291328094,0.3287456291328094
841,841,-0.6406339449394478,-0.6,1,446.0,791.0,1.0,173.0,1,0.4987022546484782,0.4987022546484782
842,842,-0.39023402086546444,-0.4,1,252.0,628.0,1.0,250.0,1,0.4870426585685201,0.4870426585685201
843,843,-0.5850574435488247,-0.6,1,439.0,878.0,1.0,383.0,1,0.30703340545746494,0.30703340545746494
844,844,-0.17161967136923795,-0.2,1,301.0,566.0,0.0,283.0,0,0.4144047108967504,0.4144047108967504
845,845,-0.052045972054613365,-0.1,1,370.0,605.0,1.0,615.0,1,0.02477872157541311,0.02477872157541311
846,846,0.5195738909837899,0.5,0,280.0,545.0,0.0,295.0,1,0.23538053921904833,0.23538053921904833
847,847,0.8649905150143362,0.9,0,416.0,715.0,0.0,219.0,1,0.19135668013676715,0.19135668013676715
848,848,0.6185253024647597,0.6,0,385.0,611.0,0.0,614.0,1,0.3088340850446041,0.3088340850446041
849,849,-0.48854031725319946,-0.5,1,297.0,507.0,1.0,196.0,1,0.2852821479984018,0.2852821479984018
850,850,-0.640571139213072,-0.6,1,462.0,992.0,1.0,536.0,1,0.10348706435562355,0.10348706435562355
851,851,-0.47185565610527114,-0.5,1,414.0,785.0,1.0,301.0,1,0.451938869981889,0.451938869981889
852,852,-0.8862750898646099,-0.9,1,484.0,947.0,1.0,239.0,1,0.16175154050842422,0.16175154050842422
853,853,0.44114753900425696,0.4,0,495.0,592.0,0.0,463.0,1,0.24267434966772455,0.24267434966772455
854,854,0.8005377353921599,0.8,0,417.0,775.0,0.0,218.0,1,0.4136320421062292,0.4136320421062292
855,855,0.27547982490662903,0.3,0,256.0,958.0,0.0,996.0,1,0.32902418531830285,0.32902418531830285
856,856,-0.9184105686149233,-0.9,1,352.0,570.0,1.0,238.0,1,0.23571770550026422,0.23571770550026422
857,857,0.4388135316607835,0.4,0,326.0,945.0,0.0,469.0,1,0.28793824073904234,0.28793824073904234
858,858,-0.45170974243443696,-0.5,1,293.0,670.0,1.0,327.0,1,0.4156009367248915,0.4156009367248915
859,859,-0.25812600881033143,-0.3,1,449.0,540.0,1.0,391.0,1,0.4700176493762182,0.4700176493762182
860,860,-0.012390011729777717,-0.0,1,352.0,990.0,0.0,638.0,0,0.32313701564613667,0.32313701564613667
861,861,0.1698183983004362,0.2,0,467.0,867.0,0.0,386.0,1,0.4900217651558025,0.4900217651558025
862,862,0.19618723184815234,0.2,0,330.0,945.0,0.0,1275.0,1,0.0572367749928272,0.0572367749928272
863,863,0.8941278053788815,0.9,0,461.0,577.0,0.0,272.0,1,0.042739711489214016,0.042739711489214016
864,864,0.22620908214752822,0.2,0,445.0,702.0,0.0,593.0,1,0.06303322630968428,0.06303322630968428
865,865,-0.7053345366533323,-0.7,1,450.0,888.0,1.0,282.0,1,0.31818344353719624,0.31818344353719624
866,866,-0.2516464969500871,-0.3,1,369.0,638.0,1.0,473.0,1,0.4575656781851191,0.4575656781851191
867,867,0.9392845725429675,0.9,0,478.0,609.0,0.0,223.0,1,0.03330825084387978,0.03330825084387978
868,868,-0.14579355672246086,-0.1,1,443.0,753.0,1.0,524.0,1,0.19445240542492187,0.19445240542492187
869,869,0.04926219234968654,0.0,0,272.0,959.0,0.0,2919.0,1,0.20588023081620166,0.20588023081620166
870,870,0.14178213328177436,0.1,0,461.0,922.0,1.0,287.0,0,0.22924931018827888,0.22924931018827888
871,871,0.6424040622681206,0.6,0,382.0,660.0,0.0,458.0,1,0.021172389266670144,0.021172389266670144
872,872,0.45325852317328486,0.5,0,427.0,983.0,0.0,450.0,1,0.0632055064235359,0.0632055064235359
873,873,0.7867550670348042,0.8,0,254.0,902.0,0.0,314.0,1,0.053867644045103136,0.053867644045103136
874,874,-0.5015265942095304,-0.5,1,487.0,985.0,1.0,238.0,1,0.35767253508163127,0.35767253508163127
875,875,-0.5146821215205151,-0.5,1,267.0,565.0,1.0,428.0,1,0.10156646826065402,0.10156646826065402
876,876,0.07483700629591561,0.1,0,408.0,547.0,0.0,1265.0,1,0.09379688568491445,0.09379688568491445
877,877,0.05550743860150309,0.1,0,331.0,747.0,0.0,1152.0,1,0.48405204893877,0.48405204893877
878,878,0.14731659085052784,0.1,0,493.0,822.0,0.0,475.0,1,0.22367574295072173,0.22367574295072173
879,879,-0.1213025255478346,-0.1,1,273.0,603.0,1.0,704.0,1,0.2200785914824928,0.2200785914824928
880,880,0.9758724412555213,1.0,0,364.0,683.0,0.0,203.0,1,0.1637727866711176,0.1637727866711176
881,881,-0.7604037371852157,-0.8,1,305.0,954.0,1.0,311.0,1,0.25192191696710736,0.25192191696710736
882,882,-0.9223554710107402,-0.9,1,330.0,944.0,1.0,356.0,1,0.29878423641704516,0.29878423641704516
883,883,0.059550671171224145,0.1,0,426.0,928.0,0.0,546.0,1,0.1945039693544543,0.1945039693544543
884,884,0.9267592566532419,0.9,0,356.0,553.0,0.0,241.0,1,0.1308474698337343,0.1308474698337343
885,885,-0.11948809854033104,-0.1,1,372.0,543.0,1.0,1595.0,1,0.3908254738768619,0.3908254738768619
886,886,0.6087919090436029,0.6,0,290.0,649.0,0.0,371.0,1,0.0065012463060522,0.0065012463060522
887,887,-0.7761529607188073,-0.8,1,346.0,671.0,1.0,233.0,1,0.16517820230815455,0.16517820230815455
888,888,-0.9497890062449528,-0.9,1,467.0,780.0,1.0,193.0,1,0.004135986110870349,0.004135986110870349
889,889,0.38140745464663195,0.4,0,394.0,514.0,0.0,392.0,1,0.458391964763286,0.458391964763286
890,890,-0.04925781612577218,-0.0,1,291.0,989.0,0.0,440.0,0,0.47110625949293616,0.47110625949293616
891,891,-0.6209576149068976,-0.6,1,476.0,965.0,1.0,199.0,1,0.46317406384640586,0.46317406384640586
892,892,-0.43191155230549905,-0.4,1,306.0,517.0,1.0,197.0,1,0.16138601155625215,0.16138601155625215
893,893,0.4319138095816111,0.4,0,465.0,806.0,0.0,409.0,1,0.003094460831023993,0.003094460831023993
894,894,-0.9919516803838035,-1.0,1,372.0,920.0,1.0,158.0,1,0.18114604097853865,0.18114604097853865
895,895,0.3366161480126151,0.3,0,420.0,879.0,0.0,321.0,1,0.3101672030703442,0.3101672030703442
896,896,-0.2928516819852942,-0.3,1,292.0,570.0,1.0,338.0,1,0.22869952556243295,0.22869952556243295
897,897,0.005355100821186065,0.0,0,258.0,870.0,0.0,1472.0,1,0.4968711521561008,0.4968711521561008
898,898,0.9836549345991104,1.0,0,311.0,566.0,0.0,233.0,1,0.06590036543039263,0.06590036543039263
899,899,-0.007642501814943081,-0.0,1,267.0,596.0,0.0,287.0,0,0.2406684288386981,0.2406684288386981
900,900,-0.8670095280759218,-0.9,1,486.0,565.0,1.0,259.0,1,0.2637944943381343,0.2637944943381343
901,901,-0.6760185725726922,-0.7,1,464.0,750.0,1.0,306.0,1,0.016794282208170974,0.016794282208170974
902,902,-0.6254550927484968,-0.6,1,289.0,855.0,1.0,476.0,1,0.4699964609133904,0.4699964609133904
903,903,0.114575703591,0.1,0,323.0,640.0,0.0,937.0,1,0.3704721639406537,0.3704721639406537
904,904,-0.9709534042834189,-1.0,1,444.0,860.0,1.0,196.0,1,0.4683110016531648,0.4683110016531648
905,905,-0.11296679571847834,-0.1,1,443.0,720.0,1.0,407.0,1,0.4086352149352157,0.4086352149352157
906,906,-0.4191571625894066,-0.4,1,305.0,584.0,1.0,271.0,1,0.4004441518103069,0.4004441518103069
907,907,0.3219293610889473,0.3,0,310.0,953.0,0.0,327.0,1,0.375011137076694,0.375011137076694
908,908,-0.12111757250732347,-0.1,1,301.0,602.0,1.0,337.0,1,0.3407873997938991,0.3407873997938991
909,909,-0.5857326342220632,-0.6,1,262.0,743.0,1.0,265.0,1,0.26418083788940494,0.26418083788940494
910,910,-0.21222641630568595,-0.2,1,333.0,968.0,1.0,329.0,1,0.4116902648088101,0.4116902648088101
911,911,0.6273460232050059,0.6,0,304.0,852.0,0.0,344.0,1,0.49075384433439506,0.49075384433439506
912,912,-0.0620665958112987,-0.1,1,327.0,650.0,0.0,653.0,0,0.05986984867928463,0.05986984867928463
913,913,-0.389893937167312,-0.4,1,275.0,583.0,1.0,212.0,1,0.3976887519276163,0.3976887519276163
914,914,0.5474794468266144,0.5,0,340.0,551.0,0.0,349.0,1,0.18503858238891419,0.18503858238891419
915,915,-0.8061723950641126,-0.8,1,491.0,692.0,1.0,267.0,1,0.1053893372523303,0.1053893372523303
916,916,-0.19335239194975817,-0.2,1,419.0,535.0,1.0,226.0,1,0.009937320497341029,0.009937320497341029
917,917,0.4619074624048862,0.5,0,375.0,739.0,0.0,436.0,1,0.3073330783392842,0.3073330783392842
918,918,0.8723306486639653,0.9,0,481.0,812.0,0.0,337.0,1,0.0068933612888289475,0.0068933612888289475
919,919,0.7988715458847933,0.8,0,438.0,713.0,0.0,259.0,1,0.48017823006782867,0.48017823006782867
920,920,-0.47721236372058895,-0.5,1,289.0,833.0,1.0,368.0,1,0.08792870609468939,0.08792870609468939
921,921,-0.15730436612252774,-0.2,1,376.0,648.0,1.0,346.0,1,0.20863361684822884,0.20863361684822884
922,922,0.6392449371762878,0.6,0,324.0,575.0,0.0,281.0,1,0.399187238925726,0.399187238925726
923,923,0.3913261283527856,0.4,0,348.0,812.0,0.0,720.0,1,0.05187608299623514,0.05187608299623514
924,924,0.9766393259619643,1.0,0,339.0,535.0,0.0,306.0,1,0.34456249628100183,0.34456249628100183
925,925,-0.7398167737547658,-0.7,1,377.0,891.0,1.0,252.0,1,0.18457169785457173,0.18457169785457173
926,926,0.49302939249402566,0.5,0,384.0,798.0,0.0,378.0,1,0.14300542155862678,0.14300542155862678
927,927,0.9995548537220613,1.0,0,317.0,500.0,0.0,283.0,1,0.2828127839211324,0.2828127839211324
928,928,0.57160004840186,0.6,0,339.0,610.0,0.0,371.0,1,0.26833832528864937,0.26833832528864937
929,929,0.08428499913267085,0.1,0,434.0,841.0,0.0,1215.0,1,0.2403100223750358,0.2403100223750358
930,930,0.17620752804351225,0.2,0,260.0,698.0,0.0,1152.0,1,0.2683867557049297,0.2683867557049297
931,931,-0.5763907264155117,-0.6,1,479.0,515.0,1.0,236.0,1,0.29969122789458513,0.29969122789458513
932,932,-0.15415714705973915,-0.2,1,418.0,512.0,1.0,180.0,1,0.4185089955084676,0.4185089955084676
933,933,-0.4040365491696387,-0.4,1,388.0,542.0,1.0,220.0,1,0.052029041657283726,0.052029041657283726
934,934,-0.8642438213275809,-0.9,1,276.0,593.0,1.0,221.0,1,0.027136279532129604,0.027136279532129604
935,935,-0.36439911390233126,-0.4,1,390.0,779.0,1.0,761.0,1,0.4665383386172,0.4665383386172
936,936,0.7897925854279109,0.8,0,477.0,996.0,0.0,227.0,1,0.41407303327218753,0.41407303327218753
937,937,0.14238736153191667,0.1,0,269.0,594.0,0.0,1657.0,1,0.19904458311742762,0.19904458311742762
938,938,0.8306107008630583,0.8,0,311.0,762.0,0.0,227.0,1,0.20508530269696684,0.20508530269696684
939,939,0.3008627004620139,0.3,0,487.0,982.0,1.0,331.0,0,0.2648295672203258,0.2648295672203258
940,940,-0.10929438985970896,-0.1,1,323.0,762.0,1.0,2775.0,1,0.4195982381490083,0.4195982381490083
941,941,0.40534545824211654,0.4,0,399.0,972.0,0.0,229.0,1,0.14436493213804008,0.14436493213804008
942,942,0.11917264425352081,0.1,0,378.0,731.0,0.0,371.0,1,0.3911698024082524,0.3911698024082524
943,943,0.4624608791735423,0.5,0,494.0,886.0,0.0,450.0,1,0.4252006855469374,0.4252006855469374
944,944,0.2984167479153441,0.3,0,291.0,669.0,0.0,250.0,1,0.2149074772634345,0.2149074772634345
945,945,-0.04947659404567917,-0.0,1,356.0,823.0,1.0,1871.0,1,0.29874503563809196,0.29874503563809196
946,946,0.7049416416950858,0.7,0,316.0,908.0,0.0,326.0,1,0.1259005806066842,0.1259005806066842
947,947,-0.21566833945306474,-0.2,1,372.0,757.0,1.0,361.0,1,0.347953053374683,0.347953053374683
948,948,-0.7355076630556945,-0.7,1,289.0,662.0,1.0,309.0,1,0.47870811592408197,0.47870811592408197
949,949,-0.9549820572981003,-1.0,1,268.0,721.0,1.0,271.0,1,0.2089506766449693,0.2089506766449693
950,950,0.16045126497652906,0.2,0,497.0,938.0,0.0,1595.0,1,0.033524373961647314,0.033524373961647314
951,951,0.8548626162441946,0.9,0,428.0,903.0,0.0,139.0,1,0.30487656070287034,0.30487656070287034
952,952,0.15061484921564294,0.2,0,372.0,776.0,1.0,62.0,0,0.18013933633730395,0.18013933633730395
953,953,0.2905128364061078,0.3,0,391.0,837.0,0.0,792.0,1,0.2250194052947005,0.2250194052947005
954,954,-0.6044655413414837,-0.6,1,436.0,903.0,1.0,411.0,1,0.22216750600798318,0.22216750600798318
955,955,0.5997902370505672,0.6,0,381.0,979.0,0.0,290.0,1,0.2929266319550021,0.2929266319550021
956,956,0.2534934375195541,0.3,0,326.0,699.0,0.0,655.0,1,0.013281882625575003,0.013281882625575003
957,957,0.05524721792705023,0.1,0,396.0,534.0,0.0,2490.0,1,0.22360300414625633,0.22360300414625633
958,958,0.08849453199590362,0.1,0,361.0,601.0,0.0,1688.0,1,0.0229114939517428,0.0229114939517428
959,959,0.32833609936163244,0.3,0,447.0,563.0,0.0,960.0,1,0.42081773580357035,0.42081773580357035
960,960,-0.27632924427470673,-0.3,1,447.0,784.0,1.0,339.0,1,0.4601161619983328,0.4601161619983328
961,961,0.29293194985936677,0.3,0,351.0,693.0,0.0,636.0,1,0.32667562276971274,0.32667562276971274
962,962,-0.3693921431409224,-0.4,1,373.0,684.0,1.0,563.0,1,0.38120525665657595,0.38120525665657595
963,963,0.07282897937968169,0.1,0,262.0,693.0,1.0,485.0,0,0.37091303593619357,0.37091303593619357
964,964,-0.8524874141494647,-0.9,1,363.0,538.0,1.0,339.0,1,0.1922918838892816,0.1922918838892816
