,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
2153,2153,-0.31814852191347676,-0.3,1,404.0,821.0,1.0,595.0,1,0.0,0.0
2154,2154,0.3402098840281649,0.3,0,256.0,678.0,0.0,176.0,1,0.0,0.0
2155,2155,0.893531703891312,0.9,0,498.0,988.0,0.0,534.0,1,0.0,0.0
2156,2156,-0.6488835371547033,-0.6,1,250.0,594.0,1.0,276.0,1,0.0,0.0
2157,2157,-0.5417743947446843,-0.5,1,277.0,859.0,1.0,564.0,1,0.0,0.0
2158,2158,0.024309943067213347,0.0,0,260.0,742.0,1.0,918.0,0,0.0,0.0
2159,2159,0.23166801245470903,0.2,0,374.0,945.0,0.0,621.0,1,0.0,0.0
2160,2160,-0.54502025436508,-0.5,1,437.0,908.0,1.0,585.0,1,0.0,0.0
2161,2161,-0.9856920796650839,-1.0,1,332.0,840.0,1.0,1488.0,1,0.0,0.0
2162,2162,-0.6036278651443623,-0.6,1,293.0,876.0,1.0,191.0,1,0.0,0.0
2163,2163,0.9726247398926846,1.0,0,465.0,993.0,0.0,312.0,1,0.0,0.0
2164,2164,0.6735937291535152,0.7,0,303.0,617.0,0.0,290.0,1,0.0,0.0
2165,2165,-0.4447228443592719,-0.4,1,269.0,882.0,1.0,1099.0,1,0.0,0.0
2166,2166,-0.8899019788620859,-0.9,1,432.0,645.0,1.0,323.0,1,0.0,0.0
2167,2167,-0.9614237701063049,-1.0,1,368.0,748.0,1.0,294.0,1,0.0,0.0
2168,2168,0.36475444398860857,0.4,0,414.0,797.0,0.0,709.0,1,0.0,0.0
2169,2169,0.9800867137363751,1.0,0,478.0,913.0,0.0,329.0,1,0.0,0.0
2170,2170,-0.9982145749007743,-1.0,1,360.0,620.0,1.0,190.0,1,0.0,0.0
2171,2171,-0.43321037943842944,-0.4,1,405.0,813.0,1.0,632.0,1,0.0,0.0
2172,2172,-0.6637693594737268,-0.7,1,303.0,637.0,1.0,460.0,1,0.0,0.0
2173,2173,-0.045732840660365204,-0.0,1,450.0,750.0,1.0,540.0,1,0.0,0.0
2174,2174,0.7760464532590192,0.8,0,301.0,529.0,0.0,730.0,1,0.0,0.0
2175,2175,-0.6418620482503914,-0.6,1,393.0,816.0,1.0,391.0,1,0.0,0.0
2176,2176,0.5565090095759004,0.6,0,381.0,854.0,0.0,425.0,1,0.0,0.0
2177,2177,0.515101838747265,0.5,0,469.0,567.0,0.0,1414.0,1,0.0,0.0
2178,2178,-0.6713998856119512,-0.7,1,349.0,755.0,1.0,336.0,1,0.0,0.0
2179,2179,-0.26950953356682916,-0.3,1,287.0,864.0,1.0,419.0,1,0.0,0.0
2180,2180,-0.24346357389581041,-0.2,1,270.0,848.0,1.0,522.0,1,0.0,0.0
2181,2181,-0.7540237085373869,-0.8,1,418.0,784.0,1.0,378.0,1,0.0,0.0
2182,2182,-0.5993595055519985,-0.6,1,447.0,624.0,1.0,679.0,1,0.0,0.0
2183,2183,-0.5709028114288437,-0.6,1,486.0,611.0,1.0,233.0,1,0.0,0.0
2184,2184,-0.7859370928480494,-0.8,1,410.0,606.0,1.0,474.0,1,0.0,0.0
2185,2185,0.40564806964687583,0.4,0,387.0,574.0,0.0,349.0,1,0.0,0.0
2186,2186,0.23646088622687378,0.2,0,492.0,603.0,0.0,525.0,1,0.0,0.0
2187,2187,0.1271198006064469,0.1,0,425.0,975.0,0.0,2130.0,1,0.0,0.0
2188,2188,-0.3836032705750798,-0.4,1,299.0,722.0,1.0,719.0,1,0.0,0.0
2189,2189,0.8913234166033364,0.9,0,417.0,860.0,0.0,283.0,1,0.0,0.0
2190,2190,0.9037423957799526,0.9,0,330.0,932.0,0.0,478.0,1,0.0,0.0
2191,2191,0.46739018485659023,0.5,0,427.0,840.0,0.0,313.0,1,0.0,0.0
2192,2192,0.6857907036940987,0.7,0,400.0,718.0,0.0,312.0,1,0.0,0.0
2193,2193,-0.5042305965833789,-0.5,1,337.0,809.0,1.0,464.0,1,0.0,0.0
2194,2194,-0.8199843899047212,-0.8,1,470.0,868.0,1.0,262.0,1,0.0,0.0
2195,2195,0.8143216052139031,0.8,0,293.0,555.0,0.0,372.0,1,0.0,0.0
2196,2196,0.902608829866447,0.9,0,306.0,674.0,0.0,210.0,1,0.0,0.0
2197,2197,-0.6260176691078818,-0.6,1,367.0,798.0,1.0,425.0,1,0.0,0.0
2198,2198,0.9720032362408773,1.0,0,398.0,557.0,0.0,235.0,1,0.0,0.0
2199,2199,-0.14025971212818145,-0.1,1,498.0,603.0,1.0,1429.0,1,0.0,0.0
2200,2200,-0.8872812439957221,-0.9,1,392.0,619.0,1.0,339.0,1,0.0,0.0
2201,2201,0.4900248987677456,0.5,0,489.0,584.0,0.0,1287.0,1,0.0,0.0
2202,2202,-0.1564700725297321,-0.2,1,314.0,694.0,1.0,1182.0,1,0.0,0.0
2203,2203,-0.4121804302291592,-0.4,1,351.0,979.0,1.0,480.0,1,0.0,0.0
2204,2204,0.12026624524376106,0.1,0,463.0,843.0,1.0,1194.0,0,0.0,0.0
2205,2205,0.350886586719366,0.4,0,295.0,784.0,0.0,451.0,1,0.0,0.0
2206,2206,0.4838013430777439,0.5,0,298.0,852.0,0.0,770.0,1,0.0,0.0
2207,2207,-0.8177213370219394,-0.8,1,411.0,557.0,1.0,192.0,1,0.0,0.0
2208,2208,0.4449563274866768,0.4,0,443.0,704.0,0.0,903.0,1,0.0,0.0
2209,2209,-0.6163460450130742,-0.6,1,393.0,990.0,1.0,327.0,1,0.0,0.0
2210,2210,-0.49263057946369204,-0.5,1,413.0,942.0,1.0,385.0,1,0.0,0.0
2211,2211,-0.49836361229874226,-0.5,1,367.0,983.0,1.0,380.0,1,0.0,0.0
2212,2212,0.531222071710906,0.5,0,348.0,657.0,0.0,375.0,1,0.0,0.0
2213,2213,0.41888025537242446,0.4,0,269.0,753.0,0.0,1228.0,1,0.0,0.0
2214,2214,0.8935239582665089,0.9,0,321.0,974.0,0.0,275.0,1,0.0,0.0
2215,2215,0.6532265209911792,0.7,0,305.0,713.0,0.0,402.0,1,0.0,0.0
2216,2216,0.9085753757682367,0.9,0,361.0,876.0,0.0,513.0,1,0.0,0.0
2217,2217,0.0072747969082898045,0.0,0,454.0,979.0,1.0,1027.0,0,0.0,0.0
2218,2218,-0.3442243554053126,-0.3,1,379.0,544.0,1.0,497.0,1,0.0,0.0
2219,2219,0.7788215528749847,0.8,0,314.0,817.0,0.0,409.0,1,0.0,0.0
2220,2220,-0.7771111951165983,-0.8,1,384.0,601.0,1.0,295.0,1,0.0,0.0
2221,2221,-0.16125343386051472,-0.2,1,381.0,764.0,1.0,215.0,1,0.0,0.0
2222,2222,-0.29333613300440975,-0.3,1,360.0,830.0,1.0,340.0,1,0.0,0.0
2223,2223,0.5049519829124327,0.5,0,472.0,788.0,0.0,430.0,1,0.0,0.0
2224,2224,0.09752334136748941,0.1,0,341.0,790.0,0.0,499.0,1,0.0,0.0
2225,2225,-0.6346757805490193,-0.6,1,348.0,676.0,1.0,336.0,1,0.0,0.0
2226,2226,-0.22848822326331608,-0.2,1,491.0,981.0,1.0,678.0,1,0.0,0.0
2227,2227,0.482106368128818,0.5,0,288.0,945.0,0.0,297.0,1,0.0,0.0
2228,2228,0.5919932103855239,0.6,0,442.0,699.0,0.0,389.0,1,0.0,0.0
2229,2229,-0.14355380383557148,-0.1,1,264.0,860.0,1.0,786.0,1,0.0,0.0
2230,2230,-0.6779195818888983,-0.7,1,460.0,796.0,1.0,274.0,1,0.0,0.0
2231,2231,-0.8915727445295101,-0.9,1,438.0,900.0,1.0,342.0,1,0.0,0.0
2232,2232,0.9526238921592678,1.0,0,419.0,779.0,0.0,612.0,1,0.0,0.0
2233,2233,0.11259784869192613,0.1,0,324.0,637.0,1.0,1349.0,0,0.0,0.0
2234,2234,0.8961802359595366,0.9,0,412.0,522.0,0.0,366.0,1,0.0,0.0
2235,2235,0.44020347890988987,0.4,0,347.0,710.0,0.0,1273.0,1,0.0,0.0
2236,2236,0.7811850373720435,0.8,0,299.0,799.0,0.0,272.0,1,0.0,0.0
2237,2237,-0.49458970686663584,-0.5,1,475.0,512.0,1.0,413.0,1,0.0,0.0
2238,2238,0.4017940006187146,0.4,0,336.0,876.0,0.0,618.0,1,0.0,0.0
2239,2239,0.06215873950312778,0.1,0,266.0,934.0,1.0,1230.0,0,0.0,0.0
2240,2240,0.29588180825593513,0.3,0,431.0,554.0,0.0,355.0,1,0.0,0.0
2241,2241,0.19163257816414458,0.2,0,401.0,577.0,0.0,392.0,1,0.0,0.0
2242,2242,0.9750171177355578,1.0,0,411.0,537.0,0.0,322.0,1,0.0,0.0
2243,2243,0.7279117381836757,0.7,0,450.0,903.0,0.0,317.0,1,0.0,0.0
2244,2244,-0.024320059546762085,-0.0,1,403.0,926.0,1.0,591.0,1,0.0,0.0
2245,2245,0.03841000084445856,0.0,0,307.0,902.0,0.0,921.0,1,0.0,0.0
2246,2246,-0.24442456842501947,-0.2,1,262.0,640.0,1.0,378.0,1,0.0,0.0
2247,2247,0.9131306105361108,0.9,0,323.0,611.0,0.0,176.0,1,0.0,0.0
2248,2248,-0.868447844239552,-0.9,1,479.0,732.0,1.0,289.0,1,0.0,0.0
2249,2249,0.3662314336545123,0.4,0,486.0,765.0,0.0,469.0,1,0.0,0.0
2250,2250,0.21999480341637168,0.2,0,395.0,939.0,0.0,1466.0,1,0.0,0.0
2251,2251,-0.58613943490697,-0.6,1,315.0,980.0,1.0,455.0,1,0.0,0.0
2252,2252,-0.5351215129643956,-0.5,1,467.0,827.0,1.0,306.0,1,0.0,0.0
2253,2253,0.8382352135189646,0.8,0,400.0,790.0,0.0,410.0,1,0.0,0.0
2254,2254,0.47023062634277624,0.5,0,446.0,507.0,0.0,897.0,1,0.0,0.0
2255,2255,0.32885904786081666,0.3,0,384.0,647.0,0.0,699.0,1,0.0,0.0
2256,2256,0.0850205070896668,0.1,0,412.0,984.0,0.0,474.0,1,0.0,0.0
2257,2257,-0.9189904890644203,-0.9,1,480.0,934.0,1.0,396.0,1,0.0,0.0
2258,2258,0.278551230216024,0.3,0,300.0,700.0,0.0,760.0,1,0.0,0.0
2259,2259,0.7560756326922258,0.8,0,461.0,656.0,0.0,393.0,1,0.0,0.0
2260,2260,-0.4893939063534112,-0.5,1,362.0,590.0,1.0,868.0,1,0.0,0.0
2261,2261,-0.05568429084619453,-0.1,1,485.0,884.0,1.0,2051.0,1,0.0,0.0
2262,2262,0.6284524308408161,0.6,0,314.0,832.0,0.0,384.0,1,0.0,0.0
2263,2263,-0.17458863613048203,-0.2,1,366.0,703.0,1.0,681.0,1,0.0,0.0
2264,2264,0.9460012384225449,0.9,0,453.0,813.0,0.0,314.0,1,0.0,0.0
2265,2265,0.20582259111959655,0.2,0,443.0,555.0,0.0,3242.0,1,0.0,0.0
2266,2266,0.2660460137164735,0.3,0,478.0,948.0,0.0,884.0,1,0.0,0.0
2267,2267,-0.7058907098795655,-0.7,1,344.0,776.0,1.0,410.0,1,0.0,0.0
2268,2268,0.8297506444113623,0.8,0,323.0,531.0,0.0,306.0,1,0.0,0.0
2269,2269,-0.7866081058164185,-0.8,1,427.0,511.0,1.0,392.0,1,0.0,0.0
2270,2270,-0.8248308336948098,-0.8,1,356.0,838.0,1.0,626.0,1,0.0,0.0
2271,2271,0.35006492309679005,0.4,0,481.0,676.0,0.0,613.0,1,0.0,0.0
2272,2272,0.8364665827783433,0.8,0,264.0,657.0,0.0,349.0,1,0.0,0.0
2273,2273,-0.5499303793840649,-0.5,1,455.0,923.0,1.0,252.0,1,0.0,0.0
2274,2274,0.21923052615690386,0.2,0,354.0,898.0,0.0,648.0,1,0.0,0.0
2275,2275,0.2966781220223056,0.3,0,379.0,860.0,1.0,3761.0,0,0.0,0.0
2276,2276,0.404923277103187,0.4,0,461.0,524.0,0.0,525.0,1,0.0,0.0
2277,2277,0.18087672379691377,0.2,0,368.0,824.0,0.0,458.0,1,0.0,0.0
2278,2278,0.716059661870071,0.7,0,453.0,565.0,0.0,352.0,1,0.0,0.0
2279,2279,-0.34492809696148763,-0.3,1,368.0,881.0,1.0,931.0,1,0.0,0.0
2280,2280,-0.9017745244520567,-0.9,1,498.0,607.0,1.0,355.0,1,0.0,0.0
2281,2281,-0.35237269219542,-0.4,1,341.0,836.0,1.0,813.0,1,0.0,0.0
2282,2282,-0.006054308282356313,-0.0,1,389.0,795.0,1.0,1076.0,1,0.0,0.0
2283,2283,-0.010751924491860132,-0.0,1,434.0,691.0,1.0,595.0,1,0.0,0.0
2284,2284,-0.5775801465418522,-0.6,1,252.0,844.0,1.0,714.0,1,0.0,0.0
2285,2285,-0.7846322646315416,-0.8,1,483.0,971.0,1.0,206.0,1,0.0,0.0
2286,2286,0.7135458737220535,0.7,0,323.0,767.0,0.0,300.0,1,0.0,0.0
2287,2287,0.358966728985064,0.4,0,454.0,619.0,0.0,1107.0,1,0.0,0.0
2288,2288,0.4527535171481498,0.5,0,297.0,976.0,0.0,327.0,1,0.0,0.0
2289,2289,-0.21396269608849483,-0.2,1,291.0,795.0,1.0,1574.0,1,0.0,0.0
2290,2290,-0.5818039877797432,-0.6,1,469.0,791.0,1.0,630.0,1,0.0,0.0
2291,2291,-0.89045043398206,-0.9,1,344.0,998.0,1.0,398.0,1,0.0,0.0
2292,2292,-0.433704195032556,-0.4,1,265.0,624.0,1.0,421.0,1,0.0,0.0
2293,2293,-0.8302044467269918,-0.8,1,309.0,936.0,1.0,255.0,1,0.0,0.0
2294,2294,-0.858143351946246,-0.9,1,463.0,572.0,1.0,375.0,1,0.0,0.0
2295,2295,-0.9838176223316115,-1.0,1,429.0,754.0,1.0,307.0,1,0.0,0.0
2296,2296,0.6376558912486436,0.6,0,299.0,501.0,0.0,330.0,1,0.0,0.0
2297,2297,0.8006328941443299,0.8,0,270.0,611.0,0.0,439.0,1,0.0,0.0
2298,2298,-0.9268038295255259,-0.9,1,320.0,677.0,1.0,273.0,1,0.0,0.0
2299,2299,-0.022992267736790195,-0.0,1,421.0,628.0,1.0,551.0,1,0.0,0.0
2300,2300,-0.006329253491371922,-0.0,1,493.0,825.0,1.0,652.0,1,0.0,0.0
2301,2301,0.21972794312964194,0.2,0,364.0,932.0,0.0,584.0,1,0.0,0.0
2302,2302,-0.3647759255698897,-0.4,1,272.0,597.0,1.0,581.0,1,0.0,0.0
2303,2303,-0.09841873777531762,-0.1,1,463.0,764.0,1.0,533.0,1,0.0,0.0
2304,2304,0.6772782443379215,0.7,0,258.0,973.0,0.0,389.0,1,0.0,0.0
2305,2305,0.7590768382379562,0.8,0,275.0,646.0,0.0,569.0,1,0.0,0.0
2306,2306,0.12274478221965257,0.1,0,274.0,610.0,0.0,1066.0,1,0.0,0.0
2307,2307,0.40631343260177233,0.4,0,376.0,522.0,0.0,292.0,1,0.0,0.0
2308,2308,0.2753512224500059,0.3,0,342.0,634.0,0.0,334.0,1,0.0,0.0
2309,2309,0.6166483417246631,0.6,0,395.0,999.0,0.0,326.0,1,0.0,0.0
2310,2310,0.5139722437610355,0.5,0,334.0,580.0,0.0,356.0,1,0.0,0.0
2311,2311,0.6602860531812813,0.7,0,315.0,569.0,0.0,386.0,1,0.0,0.0
2312,2312,0.6484145652970892,0.6,0,403.0,761.0,0.0,446.0,1,0.0,0.0
2313,2313,0.8524623581277035,0.9,0,332.0,894.0,0.0,624.0,1,0.0,0.0
2314,2314,0.849778215916166,0.8,0,498.0,968.0,0.0,434.0,1,0.0,0.0
2315,2315,0.11459661570529245,0.1,0,265.0,849.0,0.0,2846.0,1,0.0,0.0
2316,2316,-0.3492085417365114,-0.3,1,368.0,813.0,1.0,319.0,1,0.0,0.0
2317,2317,-0.7342531250588615,-0.7,1,272.0,784.0,1.0,544.0,1,0.0,0.0
2318,2318,-0.7243817232556784,-0.7,1,307.0,956.0,1.0,767.0,1,0.0,0.0
2319,2319,-0.25315578023271,-0.3,1,418.0,644.0,1.0,518.0,1,0.0,0.0
2320,2320,0.45343690901098976,0.5,0,486.0,777.0,0.0,687.0,1,0.0,0.0
2321,2321,-0.6340212636347062,-0.6,1,310.0,880.0,1.0,510.0,1,0.0,0.0
2322,2322,-0.004233785260445266,-0.0,1,374.0,876.0,1.0,1200.0,1,0.0,0.0
2323,2323,-0.8817623484818158,-0.9,1,324.0,848.0,1.0,288.0,1,0.0,0.0
2324,2324,-0.8621055771377626,-0.9,1,275.0,927.0,1.0,268.0,1,0.0,0.0
2325,2325,0.70443138512634,0.7,0,341.0,925.0,0.0,284.0,1,0.0,0.0
2326,2326,0.6572922024437096,0.7,0,272.0,810.0,0.0,318.0,1,0.0,0.0
2327,2327,-0.4229041436378438,-0.4,1,378.0,949.0,1.0,473.0,1,0.0,0.0
2328,2328,0.8668465849316789,0.9,0,433.0,582.0,0.0,345.0,1,0.0,0.0
2329,2329,0.22736240401100405,0.2,0,495.0,793.0,1.0,512.0,0,0.0,0.0
2330,2330,0.18375963978402088,0.2,0,362.0,557.0,0.0,1001.0,1,0.0,0.0
2331,2331,0.731613630672231,0.7,0,328.0,956.0,0.0,326.0,1,0.0,0.0
2332,2332,0.22551658472936653,0.2,0,254.0,877.0,0.0,669.0,1,0.0,0.0
2333,2333,0.68084711392931,0.7,0,490.0,982.0,0.0,458.0,1,0.0,0.0
2334,2334,0.12296468551212136,0.1,0,326.0,832.0,0.0,752.0,1,0.0,0.0
2335,2335,-0.5480181301483371,-0.5,1,369.0,503.0,1.0,298.0,1,0.0,0.0
2336,2336,0.098721485613398,0.1,0,486.0,879.0,1.0,805.0,0,0.0,0.0
2337,2337,-0.5632292346115688,-0.6,1,360.0,770.0,1.0,480.0,1,0.0,0.0
2338,2338,-0.7217544607025514,-0.7,1,469.0,868.0,1.0,203.0,1,0.0,0.0
2339,2339,0.8267997687010578,0.8,0,451.0,999.0,0.0,140.0,1,0.0,0.0
2340,2340,-0.5744591734733508,-0.6,1,300.0,707.0,1.0,313.0,1,0.0,0.0
2341,2341,0.1909890693374099,0.2,0,412.0,994.0,0.0,1514.0,1,0.0,0.0
2342,2342,-0.3644522644981125,-0.4,1,473.0,956.0,1.0,251.0,1,0.0,0.0
2343,2343,-0.6696826739285846,-0.7,1,419.0,806.0,1.0,305.0,1,0.0,0.0
2344,2344,0.36932339923885826,0.4,0,438.0,674.0,0.0,1208.0,1,0.0,0.0
2345,2345,-0.003476670438138596,-0.0,1,355.0,644.0,0.0,631.0,0,0.0,0.0
2346,2346,0.7357747794831404,0.7,0,421.0,663.0,0.0,386.0,1,0.0,0.0
2347,2347,0.4456890575216004,0.4,0,410.0,698.0,0.0,382.0,1,0.0,0.0
2348,2348,-0.25959668831307425,-0.3,1,471.0,772.0,1.0,547.0,1,0.0,0.0
2349,2349,0.9474561268137911,0.9,0,398.0,915.0,0.0,347.0,1,0.0,0.0
2350,2350,0.7636900090901881,0.8,0,363.0,860.0,0.0,467.0,1,0.0,0.0
2351,2351,-0.9304822572715961,-0.9,1,490.0,951.0,1.0,139.0,1,0.0,0.0
2352,2352,0.7646150146311925,0.8,0,372.0,881.0,0.0,217.0,1,0.0,0.0
2353,2353,-0.14880552144525572,-0.1,1,497.0,797.0,1.0,996.0,1,0.0,0.0
2354,2354,0.7545469457427099,0.8,0,306.0,799.0,0.0,225.0,1,0.0,0.0
2355,2355,-0.4099688717749512,-0.4,1,442.0,983.0,1.0,1925.0,1,0.0,0.0
2356,2356,-0.7526484414881978,-0.8,1,412.0,552.0,1.0,696.0,1,0.0,0.0
2357,2357,0.7486897985897392,0.7,0,307.0,533.0,0.0,540.0,1,0.0,0.0
2358,2358,-0.6653824386473188,-0.7,1,423.0,821.0,1.0,276.0,1,0.0,0.0
2359,2359,0.8255504604759343,0.8,0,466.0,561.0,0.0,503.0,1,0.0,0.0
2360,2360,0.12373056839611718,0.1,0,264.0,981.0,0.0,3695.0,1,0.0,0.0
2361,2361,-0.06722163260986047,-0.1,1,489.0,898.0,1.0,663.0,1,0.0,0.0
2362,2362,0.9648333477134547,1.0,0,497.0,843.0,0.0,390.0,1,0.0,0.0
2363,2363,-0.005403977649400149,-0.0,1,259.0,774.0,1.0,1297.0,1,0.0,0.0
2364,2364,0.5887338514571938,0.6,0,434.0,604.0,0.0,352.0,1,0.0,0.0
2365,2365,0.3254544156307173,0.3,0,402.0,678.0,0.0,810.0,1,0.0,0.0
2366,2366,-0.13129499586362758,-0.1,1,498.0,733.0,1.0,529.0,1,0.0,0.0
2367,2367,0.001658965416652558,0.0,0,433.0,648.0,1.0,3079.0,0,0.0,0.0
2368,2368,-0.2981972414890779,-0.3,1,416.0,806.0,1.0,1448.0,1,0.0,0.0
2369,2369,-0.5990698944236075,-0.6,1,370.0,625.0,1.0,325.0,1,0.0,0.0
2370,2370,0.07249291050261197,0.1,0,440.0,751.0,1.0,659.0,0,0.0,0.0
2371,2371,-0.9508733519990884,-1.0,1,380.0,509.0,1.0,331.0,1,0.0,0.0
2372,2372,0.7129526592622799,0.7,0,322.0,792.0,0.0,1366.0,1,0.0,0.0
2373,2373,0.15080219432974773,0.2,0,270.0,506.0,1.0,494.0,0,0.0,0.0
2374,2374,0.25036036438674003,0.3,0,475.0,828.0,0.0,1797.0,1,0.0,0.0
2375,2375,-0.5452961311482545,-0.5,1,257.0,827.0,1.0,616.0,1,0.0,0.0
2376,2376,0.5317502904500522,0.5,0,421.0,633.0,0.0,516.0,1,0.0,0.0
2377,2377,-0.8456626251532573,-0.8,1,362.0,919.0,1.0,349.0,1,0.0,0.0
2378,2378,0.7116957144326244,0.7,0,321.0,798.0,0.0,471.0,1,0.0,0.0
2379,2379,-0.1273865011892623,-0.1,1,291.0,860.0,1.0,859.0,1,0.0,0.0
2380,2380,0.03879939680576916,0.0,0,272.0,805.0,1.0,983.0,0,0.0,0.0
2381,2381,0.43933444728560245,0.4,0,463.0,894.0,0.0,563.0,1,0.0,0.0
2382,2382,0.2056068155621149,0.2,0,262.0,917.0,0.0,491.0,1,0.0,0.0
2383,2383,0.3782588532294302,0.4,0,336.0,976.0,0.0,328.0,1,0.0,0.0
2384,2384,0.386768765341408,0.4,0,416.0,569.0,0.0,385.0,1,0.0,0.0
2385,2385,-0.5339441080532761,-0.5,1,358.0,642.0,1.0,390.0,1,0.0,0.0
2386,2386,-0.8531768262112145,-0.9,1,428.0,936.0,1.0,186.0,1,0.0,0.0
2387,2387,-0.9986965398561358,-1.0,1,380.0,643.0,1.0,257.0,1,0.0,0.0
2388,2388,-0.5074179222213793,-0.5,1,341.0,933.0,1.0,356.0,1,0.0,0.0
2389,2389,0.5828211472082141,0.6,0,389.0,587.0,0.0,554.0,1,0.0,0.0
2390,2390,-0.4611437371480134,-0.5,1,411.0,775.0,1.0,444.0,1,0.0,0.0
2391,2391,-0.6528184215632744,-0.7,1,288.0,571.0,1.0,341.0,1,0.0,0.0
2392,2392,-0.42627603755689547,-0.4,1,375.0,750.0,1.0,285.0,1,0.0,0.0
2393,2393,-0.446926344428058,-0.4,1,491.0,605.0,1.0,484.0,1,0.0,0.0
2394,2394,0.27510086837114645,0.3,0,489.0,603.0,0.0,868.0,1,0.0,0.0
2395,2395,0.6263699019642275,0.6,0,269.0,772.0,0.0,429.0,1,0.0,0.0
2396,2396,0.6694878134249542,0.7,0,474.0,509.0,0.0,257.0,1,0.0,0.0
2397,2397,0.7552129508726484,0.8,0,368.0,648.0,0.0,294.0,1,0.0,0.0
2398,2398,0.2155229972599737,0.2,0,322.0,786.0,0.0,572.0,1,0.0,0.0
2399,2399,0.5077495314634706,0.5,0,498.0,727.0,0.0,325.0,1,0.0,0.0
2400,2400,-0.7902547829058195,-0.8,1,362.0,616.0,1.0,262.0,1,0.0,0.0
2401,2401,0.8396934402594995,0.8,0,491.0,652.0,0.0,307.0,1,0.0,0.0
2402,2402,-0.6580286799537209,-0.7,1,356.0,550.0,1.0,574.0,1,0.0,0.0
2403,2403,0.8778339263323502,0.9,0,442.0,750.0,0.0,628.0,1,0.0,0.0
2404,2404,-0.7229885318300209,-0.7,1,355.0,933.0,1.0,442.0,1,0.0,0.0
2405,2405,-0.10436174663274733,-0.1,1,327.0,896.0,1.0,687.0,1,0.0,0.0
2406,2406,-0.8047516439894495,-0.8,1,329.0,802.0,1.0,389.0,1,0.0,0.0
2407,2407,0.09641364457276325,0.1,0,365.0,578.0,0.0,1157.0,1,0.0,0.0
2408,2408,0.16944438945480833,0.2,0,402.0,698.0,1.0,1720.0,0,0.0,0.0
2409,2409,0.5904727696532768,0.6,0,290.0,674.0,0.0,856.0,1,0.0,0.0
2410,2410,-0.38983884375375966,-0.4,1,450.0,702.0,1.0,208.0,1,0.0,0.0
2411,2411,-0.15640393219233695,-0.2,1,256.0,967.0,1.0,357.0,1,0.0,0.0
2412,2412,-0.10774464326571276,-0.1,1,330.0,774.0,1.0,656.0,1,0.0,0.0
2413,2413,-0.9757885394877792,-1.0,1,347.0,790.0,1.0,343.0,1,0.0,0.0
2414,2414,-0.034371802602237045,-0.0,1,400.0,910.0,0.0,440.0,0,0.0,0.0
2415,2415,0.3663436605111867,0.4,0,489.0,892.0,0.0,809.0,1,0.0,0.0
2416,2416,-0.9442054576525571,-0.9,1,359.0,865.0,1.0,426.0,1,0.0,0.0
2417,2417,0.05027416694797093,0.1,0,279.0,530.0,1.0,721.0,0,0.0,0.0
2418,2418,0.08623092108490882,0.1,0,256.0,943.0,0.0,401.0,1,0.0,0.0
2419,2419,-0.24949296654319353,-0.2,1,386.0,950.0,1.0,504.0,1,0.0,0.0
2420,2420,0.10385513159474913,0.1,0,272.0,547.0,1.0,1891.0,0,0.0,0.0
2421,2421,0.7295843976634084,0.7,0,459.0,885.0,0.0,326.0,1,0.0,0.0
2422,2422,-0.6288288425931012,-0.6,1,400.0,860.0,1.0,520.0,1,0.0,0.0
2423,2423,0.05093119169904914,0.1,0,284.0,970.0,1.0,936.0,0,0.0,0.0
2424,2424,-0.31306369229437925,-0.3,1,461.0,555.0,1.0,1084.0,1,0.0,0.0
2425,2425,-0.3278627603075397,-0.3,1,253.0,626.0,1.0,541.0,1,0.0,0.0
2426,2426,0.5193962281908309,0.5,0,446.0,868.0,0.0,1696.0,1,0.0,0.0
2427,2427,-0.5816779051295726,-0.6,1,458.0,785.0,1.0,537.0,1,0.0,0.0
2428,2428,0.028458147193499705,0.0,0,340.0,663.0,1.0,897.0,0,0.0,0.0
2429,2429,0.528317209384636,0.5,0,434.0,706.0,0.0,520.0,1,0.0,0.0
2430,2430,0.22297717125729788,0.2,0,337.0,616.0,1.0,817.0,0,0.0,0.0
2431,2431,0.21011950587283335,0.2,0,491.0,866.0,0.0,2293.0,1,0.0,0.0
2432,2432,-0.9588967722469992,-1.0,1,482.0,682.0,1.0,286.0,1,0.0,0.0
2433,2433,-0.19911529557271268,-0.2,1,257.0,903.0,1.0,380.0,1,0.0,0.0
2434,2434,-0.3264702658800618,-0.3,1,432.0,857.0,1.0,1121.0,1,0.0,0.0
2435,2435,0.5830231729797222,0.6,0,318.0,743.0,0.0,269.0,1,0.0,0.0
2436,2436,0.4782257817406035,0.5,0,460.0,861.0,0.0,519.0,1,0.0,0.0
2437,2437,0.9458247609509196,0.9,0,471.0,987.0,0.0,432.0,1,0.0,0.0
2438,2438,-0.07517978265148462,-0.1,1,478.0,569.0,1.0,1153.0,1,0.0,0.0
2439,2439,0.8209686886036425,0.8,0,381.0,812.0,0.0,397.0,1,0.0,0.0
2440,2440,-0.6122236905991494,-0.6,1,409.0,557.0,1.0,604.0,1,0.0,0.0
2441,2441,-0.1647714235967277,-0.2,1,389.0,806.0,1.0,1885.0,1,0.0,0.0
2442,2442,0.5492426749063404,0.5,0,329.0,811.0,0.0,390.0,1,0.0,0.0
