,trial,coherence,coherence_bin,correct_side,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
1324,1324,0.44386645847635,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
1325,1325,-0.30526546327245163,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
1326,1326,0.018059302148266787,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
1327,1327,-0.20763375938935158,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1328,1328,-0.15032285594766148,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
1329,1329,0.27270557682139673,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
1330,1330,0.6966485879283145,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1331,1331,-0.45495587542842925,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1332,1332,0.14155954669096127,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
1333,1333,0.39503924094951925,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
1334,1334,-0.1975172613565962,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
1335,1335,-0.08973659338401052,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
1336,1336,0.2049842259186595,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
1337,1337,-0.7265111977262482,-0.7,1.0,125.0,1.0,5875.0,1,1.0,0.0
1338,1338,0.221717295812775,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1339,1339,0.20792246202201536,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
1340,1340,-0.6356701449654416,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
1341,1341,0.1435129903253357,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1342,1342,0.5549514142412312,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
1343,1343,0.6625386695560503,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
1344,1344,-0.39075853364347835,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1345,1345,-0.3928534834767552,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1346,1346,-0.7830901649074364,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
1347,1347,0.20263833678054455,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
1348,1348,-0.7215660881475465,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
1349,1349,-0.011182334314291387,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
1350,1350,0.27212195376724313,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
1351,1351,0.8927994134772953,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
1352,1352,0.5914027614241023,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
1353,1353,-0.36014039172847545,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
1354,1354,-0.4032578595939709,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1355,1355,0.5595668810333329,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
1356,1356,-0.4843229416343084,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
1357,1357,-0.3998179127547026,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
1358,1358,-0.11969899259341743,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
1359,1359,0.5205835388991121,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1360,1360,0.7536564040525952,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
1361,1361,-0.11311868820124826,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
1362,1362,0.3234963045512981,0.3,1.0,125.0,0.0,5875.0,0,0.0,0.0
1363,1363,0.5810667263717667,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
1364,1364,0.6821186315856812,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1365,1365,-0.33078178180419393,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
1366,1366,-0.5353134675347115,-0.5,0.0,125.0,0.0,5875.0,1,0.0,0.0
1367,1367,-0.28946172968700024,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
1368,1368,0.6529238614620382,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
1369,1369,0.23568332786158253,0.2,0.0,125.0,1.0,5875.0,0,1.0,0.0
1370,1370,0.43840070288363686,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
1371,1371,-0.1882087432062809,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1372,1372,0.08689545801416476,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
1373,1373,-0.5123629827685446,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1374,1374,-0.2672175979558059,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
1375,1375,-0.5864243850696709,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
1376,1376,0.0989756022716407,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
1377,1377,-0.2819162408909588,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
1378,1378,0.08910647642084135,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1379,1379,0.035545541781366596,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
1380,1380,-0.4400849990565603,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
1381,1381,0.47008331426470285,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
1382,1382,0.12262190423306485,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1383,1383,0.638293261847941,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
1384,1384,0.558041335655533,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
1385,1385,0.2164019160821894,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1386,1386,0.7599490724984762,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
1387,1387,0.07202178574292217,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
1388,1388,0.3099567159051305,0.3,1.0,125.0,1.0,2815.0,1,0.0,1.0
1389,1389,-0.7845897999210154,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
1390,1390,-0.8340875197035902,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
1391,1391,0.457719350788898,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1392,1392,0.5787888649043599,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
1393,1393,0.43070354239887154,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
1394,1394,-0.3660883458710906,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1395,1395,0.6926472531122635,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
1396,1396,0.7982546379058905,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
1397,1397,-0.40411815668426315,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
1398,1398,-0.690835435139609,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
1399,1399,0.8811766963944606,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
1400,1400,-0.5667602213076401,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
1401,1401,-0.4819346484829659,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1402,1402,0.0067895553099265316,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
1403,1403,-0.8176196025106817,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
1404,1404,0.8990516672453736,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
1405,1405,0.3740058382874071,0.4,1.0,125.0,1.0,3005.0,1,0.0,1.0
1406,1406,0.12583640432887144,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1407,1407,0.6879206346685572,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
1408,1408,-0.3227955486746251,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
1409,1409,0.2845644073978876,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
1410,1410,0.47875839258573893,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
1411,1411,0.37976688878735676,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
1412,1412,-0.3778242720634981,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
1413,1413,-0.8832306094714589,-0.9,0.0,125.0,0.0,5875.0,1,0.0,0.0
1414,1414,-0.5976220753247221,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
1415,1415,0.40776944481093447,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
1416,1416,-0.42014644328280354,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1417,1417,0.45903727928451066,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1418,1418,-0.8691542137180512,-0.9,1.0,125.0,1.0,5875.0,1,1.0,0.0
1419,1419,-0.8585617736191237,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
1420,1420,-0.7902565747894218,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
1421,1421,0.8675755459155347,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
1422,1422,-0.41469747929285555,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
1423,1423,0.07528630001924963,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
1424,1424,0.8652518385236904,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
1425,1425,-0.4107218909020676,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1426,1426,0.34500264854670404,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
1427,1427,-0.16235752049220242,-0.2,0.0,125.0,0.0,5875.0,1,0.0,0.0
1428,1428,0.45267514829298927,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1429,1429,0.769058432062023,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
1430,1430,0.8002991035588659,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
1431,1431,-0.45586001840346857,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1432,1432,0.5698308601593526,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
1433,1433,0.8318960979710778,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
1434,1434,-0.48343951925542733,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1435,1435,-0.05539278196314101,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
1436,1436,0.4641768377926708,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
1437,1437,-0.5964933319132795,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
1438,1438,-0.027191594322559687,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
1439,1439,-0.18830107934397078,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1440,1440,-0.16164164087460442,-0.2,0.0,125.0,0.0,5875.0,1,0.0,0.0
1441,1441,-0.7593008007638511,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
1442,1442,0.3801269311070844,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
1443,1443,0.7079152461544823,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1444,1444,0.5528505219055792,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
1445,1445,0.228248686976254,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1446,1446,-0.7724130196366952,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
1447,1447,0.18938341435248096,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
1448,1448,-0.3992068536341088,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
1449,1449,0.073203816276741,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
1450,1450,-0.3789358181153891,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
1451,1451,-0.014584724959875728,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
1452,1452,-0.8873090221940572,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
1453,1453,0.7071656719671587,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1454,1454,0.09100372003612933,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1455,1455,0.34611564376712034,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
1456,1456,-0.0023441299063966525,-0.0,1.0,125.0,1.0,5875.0,1,1.0,0.0
1457,1457,-0.24800138100418923,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1458,1458,0.8045791448071927,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
1459,1459,-0.5776968417736612,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
1460,1460,-0.06564064035109951,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
1461,1461,0.055898934249622,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
1462,1462,0.8205651332761398,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
1463,1463,-0.5198939944187868,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1464,1464,-0.19838867683549577,-0.2,0.0,125.0,0.0,5875.0,1,0.0,0.0
1465,1465,-0.4814976705615896,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1466,1466,0.7328985408670948,0.7,1.0,125.0,1.0,2725.0,1,0.0,1.0
1467,1467,0.6229431023897144,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
1468,1468,-0.732863264375279,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
1469,1469,0.7131703086017801,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
1470,1470,0.5634731324378696,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
1471,1471,-0.33333399898799876,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
1472,1472,-0.17986111552598105,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
1473,1473,0.7929504346561821,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
1474,1474,0.6141867942173255,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
1475,1475,0.04154571157392162,0.0,1.0,125.0,0.0,5875.0,0,0.0,0.0
1476,1476,-0.1296700451225241,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
1477,1477,-0.4256091667113866,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1478,1478,0.7754626185674697,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
1479,1479,-0.775833231832173,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
1480,1480,0.3817807948367261,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
1481,1481,-0.5388247186519104,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1482,1482,-0.4842775286227469,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1483,1483,0.5109153107601175,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1484,1484,0.26393991750456836,0.3,1.0,125.0,0.0,5875.0,0,0.0,0.0
1485,1485,-0.3455179344268573,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
1486,1486,-0.16267954501601167,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1487,1487,0.2838769648458347,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
1488,1488,-0.14520530566573975,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
1489,1489,-0.7519284391194232,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
1490,1490,-0.021579612672072535,-0.0,0.0,125.0,0.0,5875.0,1,0.0,0.0
1491,1491,-0.4367485425119017,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1492,1492,0.8925597583367605,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
1493,1493,-0.7299028373190602,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
1494,1494,0.20157676714635941,0.2,0.0,125.0,1.0,5875.0,0,1.0,0.0
1495,1495,0.80311995512452,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
1496,1496,-0.4803934591974034,-0.5,0.0,125.0,0.0,2945.0,1,0.0,0.0
1497,1497,-0.47496123019399694,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1498,1498,0.19273300616201217,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1499,1499,0.8424339625838032,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
1500,1500,-0.22149075994382605,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
1501,1501,0.4549413636957401,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1502,1502,0.5457206488727674,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
1503,1503,-0.5406122971693401,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
1504,1504,0.2055549600245289,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1505,1505,0.20315403829096124,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1506,1506,0.413372619912843,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
1507,1507,0.7145214802505458,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
1508,1508,-0.7321368106058255,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
1509,1509,-0.48713604638067837,-0.5,0.0,125.0,0.0,5875.0,1,0.0,0.0
1510,1510,0.35452611213960716,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
1511,1511,-0.712963847682682,-0.7,1.0,125.0,1.0,5875.0,1,1.0,0.0
1512,1512,0.6343020984215989,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
1513,1513,-0.3592492465181333,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1514,1514,-0.8413618404746687,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
1515,1515,-0.7232176732398472,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
1516,1516,0.6603665084656941,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
1517,1517,0.7001737557139721,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1518,1518,0.027764188886611363,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
1519,1519,0.45887394060626685,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
1520,1520,-0.13771314964307724,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
1521,1521,0.30271355807340206,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
1522,1522,-0.218866219726226,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
1523,1523,0.10722320660180362,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
1524,1524,0.6462769275628429,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
1525,1525,-0.6062929472330494,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
1526,1526,0.4340192448485526,0.4,1.0,125.0,1.0,2805.0,1,0.0,1.0
1527,1527,-0.8474377144138421,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
1528,1528,0.028985627711929474,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
1529,1529,0.18109879197531809,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
1530,1530,0.7046343541836974,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
1531,1531,0.16068192012973592,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
1532,1532,0.09953042842037718,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1533,1533,0.8482720080497644,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
1534,1534,0.8563528946601743,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
1535,1535,-0.20142922100844118,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
1536,1536,-0.4645880568102358,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1537,1537,-0.19035743784203607,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
1538,1538,0.8624208033873736,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
1539,1539,0.21302917449914804,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
1540,1540,0.649954082013353,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
1541,1541,0.1147931191364785,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
1542,1542,-0.32841029582233583,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
1543,1543,-0.0170872320231491,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
1544,1544,0.17468655666511024,0.2,0.0,125.0,1.0,5875.0,0,1.0,0.0
1545,1545,-0.11988839770392923,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
1546,1546,-0.5230021410243537,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1547,1547,-0.4395523274157454,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
1548,1548,0.36225837432752306,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
1549,1549,-0.32048273168963715,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
1550,1550,0.4725658189939995,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1551,1551,-0.5294985041418975,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1552,1552,-0.4777223823355542,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1553,1553,0.8663678902439259,0.9,1.0,125.0,1.0,2825.0,1,0.0,1.0
1554,1554,0.7241548523709861,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1555,1555,0.3957896284707928,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
1556,1556,-0.36122650113837373,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
1557,1557,-0.6565965554982087,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
1558,1558,0.7435001616083315,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1559,1559,0.5911128913143778,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
1560,1560,0.8433366727078994,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
1561,1561,-0.8371834963104439,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
1562,1562,-0.7718028856265606,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
1563,1563,0.6508205459577795,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
1564,1564,-0.7932627644617697,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
1565,1565,0.7858695633177114,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
1566,1566,-0.3664469870051015,-0.4,0.0,125.0,0.0,5875.0,1,0.0,0.0
1567,1567,-0.6860127383293007,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
1568,1568,0.4761403115103243,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
1569,1569,0.4126128155359784,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
1570,1570,0.8723977634084706,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
1571,1571,0.60445933122901,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
1572,1572,0.06731486794771269,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
1573,1573,0.8512700785161454,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
1574,1574,-0.6277413583898226,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
1575,1575,0.5183165163187559,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
1576,1576,-0.541193540041446,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
1577,1577,0.5350230543159177,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
1578,1578,0.6611465569303584,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
1579,1579,-0.37818431672771324,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
1580,1580,-0.7083352852793775,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
1581,1581,-0.019878900543851774,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
1582,1582,0.18213516620902725,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
1583,1583,0.8197481135970207,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
1584,1584,-0.7494470966006695,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
1585,1585,0.4355650973534887,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
1586,1586,0.5459346861354238,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
1587,1587,0.6897717587886419,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
1588,1588,-0.740449828761983,-0.7,0.0,125.0,0.0,5875.0,1,0.0,0.0
1589,1589,0.8378988513568061,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
1590,1590,-0.49249193913714684,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1591,1591,-0.1841535818060157,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1592,1592,-0.31663281578543456,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
1593,1593,-0.17024692824359455,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
1594,1594,-0.5415566895075812,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
1595,1595,-0.08432239930705565,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
1596,1596,0.4603981754339578,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
1597,1597,-0.3430198403390651,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
1598,1598,-0.7260336797648956,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
1599,1599,0.04909350556191383,0.0,1.0,125.0,0.0,5875.0,0,0.0,0.0
1600,1600,-0.04006166908001041,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
1601,1601,-0.843747090440424,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
1602,1602,-0.1563223602837066,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1603,1603,0.18517596563471594,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
1604,1604,0.6987809751138824,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
1605,1605,-0.3794690690401358,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1606,1606,0.8914413555785273,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
1607,1607,0.18855305345543305,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
1608,1608,-0.0028077779435919936,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
1609,1609,0.6690956729309055,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
1610,1610,-0.8794336166654523,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
1611,1611,-0.0033340106822746796,-0.0,1.0,125.0,1.0,5875.0,1,1.0,0.0
1612,1612,-0.6157152764396251,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
1613,1613,-0.402665155882721,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1614,1614,-0.2919822884670602,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
1615,1615,0.23199637868654344,0.2,1.0,125.0,0.0,2775.0,0,0.0,0.0
1616,1616,0.5362915266821909,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
1617,1617,-0.3893396418301144,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
1618,1618,-0.3300534140700181,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
1619,1619,-0.1971269134795418,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
1620,1620,0.08583684617951526,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
