,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
1175,1175,-0.23103619135879794,-0.2,1,353.0,767.0,1.0,180.0,1
1176,1176,0.3971757056509764,0.4,0,437.0,938.0,1.0,265.0,0
1177,1177,0.41164567373207306,0.4,0,493.0,830.0,0.0,317.0,1
1178,1178,-0.5036917769011624,-0.5,1,340.0,745.0,1.0,195.0,1
1179,1179,-0.2498949407372717,-0.2,1,459.0,584.0,1.0,1437.0,1
1180,1180,-0.7709567636040822,-0.8,1,497.0,902.0,1.0,611.0,1
1181,1181,0.3407136316283781,0.3,0,457.0,887.0,0.0,506.0,1
1182,1182,-0.9318418883218007,-0.9,1,357.0,665.0,1.0,278.0,1
1183,1183,0.8853307298211766,0.9,0,463.0,827.0,0.0,370.0,1
1184,1184,0.6547658227353161,0.7,0,333.0,513.0,0.0,554.0,1
1185,1185,0.27818543655305517,0.3,0,380.0,829.0,1.0,181.0,0
1186,1186,-0.8548356353150413,-0.9,1,292.0,739.0,1.0,249.0,1
1187,1187,0.09759470879358667,0.1,0,353.0,909.0,1.0,878.0,0
1188,1188,0.4576380871267647,0.5,0,315.0,698.0,0.0,1677.0,1
1189,1189,0.06537558488258277,0.1,0,438.0,580.0,1.0,382.0,0
1190,1190,0.2647524908596661,0.3,0,395.0,695.0,1.0,410.0,0
1191,1191,-0.709494134959616,-0.7,1,330.0,908.0,1.0,542.0,1
1192,1192,0.33359088630356437,0.3,0,447.0,852.0,0.0,711.0,1
1193,1193,-0.8576487240749318,-0.9,1,489.0,876.0,1.0,175.0,1
1194,1194,-0.5490567807196356,-0.5,1,491.0,858.0,1.0,231.0,1
1195,1195,-0.651940472638131,-0.7,1,490.0,628.0,1.0,322.0,1
1196,1196,-0.1760559460601392,-0.2,1,414.0,797.0,1.0,479.0,1
1197,1197,0.14053920089241734,0.1,0,420.0,977.0,1.0,1003.0,0
1198,1198,0.4402176901560839,0.4,0,456.0,877.0,0.0,927.0,1
1199,1199,-0.25490684642542494,-0.3,1,476.0,856.0,1.0,128.0,1
1200,1200,0.9188029081091686,0.9,0,473.0,957.0,0.0,510.0,1
1201,1201,-0.13025745830555202,-0.1,1,276.0,749.0,1.0,125.0,1
1202,1202,-0.6349912831164459,-0.6,1,350.0,522.0,1.0,1008.0,1
1203,1203,-0.6471099169992209,-0.6,1,471.0,788.0,1.0,131.0,1
1204,1204,-0.37629419893351046,-0.4,1,299.0,959.0,1.0,842.0,1
1205,1205,-0.2103157059245686,-0.2,1,482.0,806.0,1.0,292.0,1
1206,1206,-0.24701457052072473,-0.2,1,250.0,946.0,1.0,1434.0,1
1207,1207,-0.6481629921254277,-0.6,1,420.0,762.0,1.0,178.0,1
1208,1208,0.6010494675392117,0.6,0,435.0,955.0,0.0,600.0,1
1209,1209,0.2708863533877641,0.3,0,322.0,988.0,0.0,590.0,1
1210,1210,0.85739616944514,0.9,0,497.0,902.0,0.0,381.0,1
1211,1211,0.918683272561813,0.9,0,323.0,552.0,0.0,505.0,1
1212,1212,0.7958022494629706,0.8,0,412.0,929.0,0.0,229.0,1
1213,1213,-0.40457280249723415,-0.4,1,251.0,690.0,1.0,279.0,1
1214,1214,0.7994022644382865,0.8,0,459.0,853.0,0.0,728.0,1
1215,1215,-0.8526817030822915,-0.9,1,260.0,842.0,1.0,228.0,1
1216,1216,-0.5399957895673613,-0.5,1,260.0,575.0,1.0,385.0,1
1217,1217,0.48255384674264,0.5,0,413.0,789.0,0.0,638.0,1
1218,1218,0.1573753455401159,0.2,0,434.0,730.0,1.0,2246.0,0
1219,1219,0.4146529453217276,0.4,0,434.0,977.0,1.0,539.0,0
1220,1220,0.5210843905519371,0.5,0,283.0,988.0,0.0,2219.0,1
1221,1221,0.11782453547796057,0.1,0,440.0,551.0,0.0,449.0,1
1222,1222,0.11604384700395665,0.1,0,297.0,529.0,0.0,234.0,1
1223,1223,0.4584776011817633,0.5,0,317.0,558.0,0.0,545.0,1
1224,1224,0.7886212997647764,0.8,0,371.0,938.0,0.0,271.0,1
1225,1225,-0.7058026295655015,-0.7,1,291.0,623.0,1.0,546.0,1
