,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,gain
2544,2544,0.770018070271929,0.8,0,295.0,638.0,1.0,187.0,0,0.957165310463803
2545,2545,-0.9226206033570652,-0.9,1,496.0,572.0,0.0,252.0,0,0.9830776428310699
2546,2546,0.4372395150149557,0.4,1,259.0,990.0,1.0,231.0,1,0.513189053954606
2547,2547,-0.2881140046555193,-0.3,1,367.0,715.0,0.0,2508.0,0,0.14555751981671594
2548,2548,-0.013612190434493021,-0.0,1,440.0,922.0,1.0,1258.0,1,0.8262344487541674
2549,2549,0.7236855625060983,0.7,0,257.0,688.0,1.0,685.0,0,0.20935142464708612
2550,2550,-0.6703057368993366,-0.7,1,488.0,633.0,0.0,309.0,0,0.7894029358617102
2551,2551,-0.7840350513742429,-0.8,1,411.0,720.0,0.0,159.0,0,0.9238833697271576
2552,2552,-0.3552389953492221,-0.4,1,488.0,817.0,0.0,555.0,0,0.5593379689477769
2553,2553,-0.4457578343341402,-0.4,1,347.0,906.0,0.0,547.0,0,0.29964506801276525
2554,2554,0.7382079136952715,0.7,0,256.0,770.0,1.0,334.0,0,0.11789811050093513
2555,2555,-0.8997877424263698,-0.9,1,451.0,763.0,0.0,186.0,0,0.8002264013102988
2556,2556,0.27749042772422006,0.3,1,257.0,823.0,1.0,1080.0,1,0.3327453977742866
2557,2557,0.0031078094481660212,0.0,1,433.0,610.0,0.0,3957.0,0,0.08477576446181301
2558,2558,-0.9183045180585816,-0.9,1,287.0,584.0,0.0,159.0,0,0.4308451797425815
2559,2559,0.3548564852726499,0.4,1,478.0,623.0,1.0,389.0,1,0.4361700367377629
2560,2560,0.2002941971677672,0.2,1,484.0,913.0,1.0,443.0,1,0.5975325892127054
2561,2561,0.8925159735964419,0.9,0,432.0,976.0,1.0,322.0,0,0.8336821114972534
2562,2562,-0.8915558110765036,-0.9,1,257.0,818.0,0.0,105.0,0,0.43511989494095094
2563,2563,0.6264774794392816,0.6,0,376.0,914.0,1.0,300.0,0,0.9600901195588575
2564,2564,0.24674428586607133,0.2,1,447.0,615.0,1.0,518.0,1,0.6585070542646696
2565,2565,-0.01378024462510008,-0.0,1,468.0,666.0,1.0,1186.0,1,0.7835334131596398
2566,2566,0.25033898858904924,0.3,1,280.0,593.0,1.0,3497.0,1,0.33415781224962804
2567,2567,-0.27440165091505997,-0.3,1,480.0,516.0,0.0,834.0,0,0.3639059093643241
2568,2568,-0.5057627964997173,-0.5,1,346.0,699.0,0.0,485.0,0,0.3576152711741398
2569,2569,-0.257798440444059,-0.3,1,361.0,997.0,0.0,972.0,0,0.58899434831808
2570,2570,-0.24464753429709574,-0.2,1,371.0,958.0,0.0,2811.0,0,0.09687152471430416
2571,2571,0.6165363017443883,0.6,0,431.0,802.0,1.0,247.0,0,0.6813880615523836
2572,2572,-0.8989595620964606,-0.9,1,313.0,963.0,0.0,174.0,0,0.3880572801803124
2573,2573,-0.4433602198666762,-0.4,1,470.0,872.0,0.0,118.0,0,0.7804889900537942
2574,2574,0.8161841777303338,0.8,0,429.0,517.0,1.0,284.0,0,0.03196148297353352
2575,2575,-0.03122782530602186,-0.0,1,385.0,518.0,0.0,727.0,0,0.868284412463164
2576,2576,0.698957070091992,0.7,0,266.0,544.0,1.0,290.0,0,0.46144447234730235
2577,2577,-0.4905397734063026,-0.5,1,469.0,769.0,0.0,412.0,0,0.5562082992942002
2578,2578,0.723751769580077,0.7,0,272.0,560.0,1.0,218.0,0,0.7282368676594768
2579,2579,0.24270089762647906,0.2,1,481.0,875.0,1.0,444.0,1,0.5824049964165485
2580,2580,0.5329070309414641,0.5,0,261.0,745.0,1.0,474.0,0,0.5389599296982188
2581,2581,-0.006521869334611852,-0.0,1,362.0,527.0,1.0,871.0,1,0.746627136988277
2582,2582,-0.04620110630814911,-0.0,1,359.0,534.0,1.0,467.0,1,0.883628357977925
2583,2583,-0.346445527877111,-0.3,1,336.0,812.0,0.0,1402.0,0,0.026234053378333178
2584,2584,0.45182134279886177,0.5,1,325.0,917.0,1.0,468.0,1,0.5295112128388958
2585,2585,-0.8201403226715736,-0.8,1,493.0,840.0,0.0,217.0,0,0.47326353112867703
2586,2586,0.9091726946594174,0.9,0,260.0,520.0,1.0,440.0,0,0.02717783627327297
2587,2587,0.3472818672707696,0.3,1,347.0,557.0,1.0,656.0,1,0.1922031692788957
2588,2588,0.037860148663420246,0.0,1,254.0,860.0,0.0,3886.0,0,0.11623415041652496
2589,2589,0.331090261981031,0.3,1,385.0,839.0,1.0,316.0,1,0.7535004261917858
2590,2590,-0.6662279788790222,-0.7,1,472.0,907.0,0.0,501.0,0,0.14542986396804736
2591,2591,-0.7511456149766007,-0.8,1,312.0,625.0,0.0,213.0,0,0.7212732329830581
2592,2592,0.7349729739383546,0.7,0,495.0,975.0,1.0,390.0,0,0.37352492089071365
2593,2593,0.4811161346823716,0.5,1,393.0,832.0,1.0,115.0,1,0.9248177564625576
2594,2594,-0.010264918072905749,-0.0,1,297.0,694.0,1.0,959.0,1,0.722152569495915
2595,2595,0.20588325207038327,0.2,1,488.0,880.0,1.0,382.0,1,0.9782240080380434
2596,2596,0.6306939122957025,0.6,0,448.0,514.0,1.0,928.0,0,0.13133115598149725
2597,2597,0.4280169369588689,0.4,1,389.0,608.0,1.0,303.0,1,0.2933409254555811
2598,2598,-0.09967093298231666,-0.1,1,388.0,765.0,1.0,3847.0,1,0.2583539877407325
2599,2599,-0.6518193890163761,-0.7,1,497.0,593.0,0.0,370.0,0,0.27071138427344554
2600,2600,0.16014180575977144,0.2,1,301.0,516.0,1.0,653.0,1,0.7892707529940197
2601,2601,0.7480744834641251,0.7,0,330.0,736.0,1.0,354.0,0,0.053950786441508414
2602,2602,-0.268350282268917,-0.3,1,406.0,538.0,0.0,836.0,0,0.04529291434134097
2603,2603,0.7419496893095678,0.7,0,426.0,563.0,1.0,191.0,0,0.44842621880242983
2604,2604,-0.4817264344925054,-0.5,1,418.0,559.0,0.0,703.0,0,0.1615379769155807
2605,2605,-0.849960624641122,-0.8,1,359.0,523.0,0.0,308.0,0,0.1791212142417078
2606,2606,0.5961794670825369,0.6,0,376.0,740.0,1.0,264.0,0,0.8192338726057244
2607,2607,0.21853118030368712,0.2,1,341.0,581.0,1.0,4078.0,1,0.03400376998408705
2608,2608,-0.2625558595417592,-0.3,1,376.0,888.0,0.0,476.0,0,0.7596722252118508
2609,2609,0.5033945184656246,0.5,0,358.0,752.0,1.0,120.0,0,0.7311621997566011
2610,2610,0.1357194366686012,0.1,1,357.0,557.0,1.0,4086.0,1,0.24290786353266913
2611,2611,0.8867045945483303,0.9,0,413.0,590.0,1.0,227.0,0,0.025470189275282884
2612,2612,0.48631451207166077,0.5,1,469.0,943.0,1.0,398.0,1,0.940448372419469
2613,2613,-0.2042912081215138,-0.2,1,448.0,589.0,0.0,3963.0,0,0.026078318022639047
2614,2614,0.5296143696052831,0.5,0,252.0,721.0,1.0,337.0,0,0.3646888606777182
2615,2615,-0.8283294592278985,-0.8,1,360.0,701.0,0.0,199.0,0,0.7020221421977456
2616,2616,0.7793572719797879,0.8,0,434.0,570.0,1.0,286.0,0,0.4056520729582931
2617,2617,0.401522823756032,0.4,1,321.0,866.0,1.0,1563.0,1,0.22712067288687743
2618,2618,-0.14292801036992953,-0.1,1,302.0,975.0,0.0,833.0,0,0.8474539141519439
2619,2619,0.8347512594745023,0.8,0,268.0,984.0,1.0,168.0,0,0.8491337135725303
2620,2620,-0.19398914567242254,-0.2,1,366.0,589.0,0.0,395.0,0,0.9345755035978381
2621,2621,0.35110739414270475,0.4,1,483.0,715.0,1.0,252.0,1,0.8971052612613454
2622,2622,-0.28556307952751014,-0.3,1,392.0,950.0,0.0,308.0,0,0.9789804420867163
2623,2623,0.3467975072928655,0.3,1,256.0,758.0,1.0,396.0,1,0.866734455027177
2624,2624,-0.008319221277312217,-0.0,1,444.0,972.0,1.0,3584.0,1,0.2276848065545779
2625,2625,-0.993545508567089,-1.0,1,297.0,659.0,0.0,194.0,0,0.8051476318010675
2626,2626,-0.8487890792885386,-0.8,1,298.0,512.0,0.0,300.0,0,0.5457292292978138
2627,2627,0.6556614830851035,0.7,0,381.0,767.0,1.0,212.0,0,0.5890141313704743
2628,2628,-0.35606290424761267,-0.4,1,340.0,530.0,0.0,440.0,0,0.8984079087996969
2629,2629,0.8755743539556389,0.9,0,475.0,567.0,1.0,268.0,0,0.197123792660315
2630,2630,-0.7829755066908455,-0.8,1,267.0,689.0,0.0,234.0,0,0.82476988077974
2631,2631,-0.8689440021309269,-0.9,1,471.0,878.0,0.0,151.0,0,0.8589120646919232
2632,2632,-0.3275929487614855,-0.3,1,470.0,590.0,0.0,760.0,0,0.21660022673649992
2633,2633,-0.761467802416022,-0.8,1,395.0,803.0,0.0,342.0,0,0.8777887980672681
2634,2634,0.7285995651314165,0.7,0,433.0,763.0,1.0,394.0,0,0.4890562177650182
2635,2635,-0.1093139008556161,-0.1,1,280.0,873.0,0.0,1967.0,0,0.5950231368948502
2636,2636,-0.3524666621262891,-0.4,1,321.0,574.0,0.0,1135.0,0,0.24521226332544577
2637,2637,-0.02151220086909933,-0.0,1,323.0,683.0,0.0,794.0,0,0.6539651124140916
2638,2638,-0.5513321980689587,-0.6,1,489.0,717.0,0.0,344.0,0,0.4085595975593995
2639,2639,0.18931650397465183,0.2,1,415.0,650.0,1.0,565.0,1,0.5936333688529836
2640,2640,0.314078425483995,0.3,1,363.0,909.0,1.0,598.0,1,0.4657793806239515
2641,2641,-0.6367505454732034,-0.6,1,285.0,674.0,0.0,301.0,0,0.2424606467185817
2642,2642,0.32592358662408616,0.3,1,450.0,970.0,1.0,360.0,1,0.7255245311713833
2643,2643,0.39098973960357286,0.4,1,435.0,658.0,1.0,487.0,1,0.5287925119686583
2644,2644,0.5695241314480828,0.6,0,292.0,533.0,1.0,335.0,0,0.37272466341573585
2645,2645,-0.6626275672823552,-0.7,1,277.0,655.0,0.0,518.0,0,0.3800620670581104
2646,2646,0.46667747696050466,0.5,1,448.0,938.0,1.0,164.0,1,0.9236299553278932
2647,2647,0.9560048257643863,1.0,0,435.0,755.0,1.0,370.0,0,0.20731077984143154
2648,2648,0.37832488646178386,0.4,1,267.0,748.0,1.0,875.0,1,0.21298118246896236
2649,2649,-0.9124616826733578,-0.9,1,490.0,886.0,0.0,374.0,0,0.07438378099668863
2650,2650,0.7676724710035063,0.8,0,389.0,936.0,1.0,175.0,0,0.6711863100525823
2651,2651,0.3690129147912846,0.4,1,395.0,705.0,1.0,370.0,1,0.7581234003719937
2652,2652,0.7790866631677793,0.8,0,292.0,536.0,1.0,272.0,0,0.4347016115689384
2653,2653,0.02151018369979396,0.0,1,279.0,504.0,0.0,4217.0,0,0.38644616711858315
2654,2654,-0.7110636792245622,-0.7,1,445.0,896.0,0.0,509.0,0,0.5048934716780422
2655,2655,0.36362620839868365,0.4,1,423.0,918.0,1.0,1349.0,1,0.14788146827079807
2656,2656,0.9133382193350668,0.9,0,309.0,694.0,1.0,227.0,0,0.3778397945229045
2657,2657,-0.7574460040888993,-0.8,1,351.0,668.0,0.0,331.0,0,0.4248187608734121
2658,2658,-0.2093421505620976,-0.2,1,484.0,888.0,0.0,1178.0,0,0.2814027164500068
2659,2659,-0.1552550928473848,-0.2,1,422.0,941.0,0.0,3637.0,0,0.22596647550441562
2660,2660,-0.514755052596829,-0.5,1,295.0,568.0,0.0,287.0,0,0.7025874884467895
2661,2661,0.05888036574568711,0.1,1,470.0,996.0,0.0,3534.0,0,0.14080770326198233
2662,2662,-0.8625986993275383,-0.9,1,489.0,586.0,0.0,185.0,0,0.04365716254162122
2663,2663,-0.5645988196244851,-0.6,1,432.0,920.0,0.0,468.0,0,0.36704096296608046
2664,2664,-0.1939189587848167,-0.2,1,499.0,741.0,1.0,360.0,1,0.9678075949366701
2665,2665,-0.6375539654283355,-0.6,1,375.0,779.0,0.0,416.0,0,0.18076536629764572
2666,2666,-0.3875394106843195,-0.4,1,491.0,727.0,0.0,222.0,0,0.19163932574345766
2667,2667,-0.8029601841306715,-0.8,1,404.0,557.0,0.0,229.0,0,0.938468276783614
2668,2668,0.5993040153488935,0.6,0,361.0,680.0,1.0,369.0,0,0.06897921948425734
2669,2669,0.45604834145451134,0.5,1,338.0,950.0,1.0,1992.0,1,0.0006385228446996738
2670,2670,0.5114346763767474,0.5,0,271.0,518.0,1.0,371.0,0,0.7736679684483035
2671,2671,0.7717993655170281,0.8,0,264.0,911.0,1.0,225.0,0,0.6575257699568473
2672,2672,-0.20877535172418882,-0.2,1,457.0,713.0,0.0,3830.0,0,0.015769713752675996
2673,2673,0.9047138835554163,0.9,0,433.0,596.0,1.0,151.0,0,0.7279750480177817
2674,2674,0.7384041828613415,0.7,0,483.0,958.0,1.0,259.0,0,0.3083489988827519
2675,2675,0.27356069532570015,0.3,1,258.0,703.0,1.0,219.0,1,0.8359035199021897
2676,2676,0.7243415293335596,0.7,0,431.0,680.0,1.0,139.0,0,0.716134214340081
2677,2677,0.36896031805953333,0.4,1,453.0,989.0,1.0,368.0,1,0.8306761605891876
2678,2678,0.2094064350648206,0.2,1,390.0,886.0,1.0,684.0,1,0.3204096940568546
2679,2679,-0.12013477454586963,-0.1,1,279.0,676.0,0.0,1375.0,0,0.5191219330182044
2680,2680,-0.13818074262252766,-0.1,1,355.0,974.0,0.0,1121.0,0,0.4407977145468678
2681,2681,-0.3495322461174253,-0.3,1,290.0,769.0,0.0,841.0,0,0.32152346429939505
2682,2682,-0.9297107554466637,-0.9,1,419.0,631.0,0.0,210.0,0,0.8561951285333639
2683,2683,0.14896581699129552,0.1,1,387.0,759.0,1.0,474.0,1,0.5583199721126881
2684,2684,0.32898790786085463,0.3,1,261.0,945.0,1.0,2344.0,1,0.1656622159622868
2685,2685,-0.5994897151199441,-0.6,1,390.0,751.0,0.0,489.0,0,0.13401431604003367
2686,2686,-0.9302398492563875,-0.9,1,257.0,568.0,0.0,305.0,0,0.0007831886830796941
2687,2687,-0.7081788323398297,-0.7,1,298.0,837.0,0.0,475.0,0,0.18173432507125542
2688,2688,0.06583240610919328,0.1,1,339.0,571.0,1.0,350.0,1,0.8730925511643077
2689,2689,-0.06495501856555119,-0.1,1,370.0,682.0,1.0,3948.0,1,0.22100584253117772
2690,2690,0.2906097268287875,0.3,1,448.0,888.0,1.0,214.0,1,0.4747587598130213
2691,2691,-0.16678258211462338,-0.2,1,451.0,534.0,0.0,825.0,0,0.7770573613020867
2692,2692,-0.8395390723754124,-0.8,1,352.0,733.0,0.0,195.0,0,0.4327215994835244
2693,2693,0.04454854504851902,0.0,1,285.0,852.0,0.0,763.0,0,0.9306969074998713
2694,2694,-0.34514519755932116,-0.3,1,314.0,587.0,0.0,289.0,0,0.993206969948124
2695,2695,0.3182434131668672,0.3,1,253.0,723.0,1.0,674.0,1,0.38981003282790483
2696,2696,0.37603368058699105,0.4,1,319.0,746.0,1.0,245.0,1,0.48611485151833633
2697,2697,-0.35615441346850196,-0.4,1,327.0,564.0,0.0,939.0,0,0.3680808053540072
2698,2698,0.579165229772616,0.6,0,289.0,779.0,1.0,582.0,0,0.4997140023307606
2699,2699,-0.13965851618076264,-0.1,1,328.0,505.0,0.0,4167.0,0,0.14302394395473794
2700,2700,-0.9514101662440533,-1.0,1,280.0,729.0,0.0,191.0,0,0.05216286132574943
2701,2701,0.39885582193876146,0.4,1,302.0,793.0,1.0,405.0,1,0.42188908826640936
2702,2702,0.12178749544525203,0.1,1,419.0,922.0,1.0,3659.0,1,0.3113470392801726
2703,2703,-0.8276126564398558,-0.8,1,285.0,993.0,0.0,202.0,0,0.8345437739709819
2704,2704,0.6192038043549322,0.6,0,470.0,853.0,1.0,277.0,0,0.05747598932608888
2705,2705,0.2946101306871616,0.3,1,396.0,869.0,1.0,415.0,1,0.9162842215937123
2706,2706,0.08178247335546929,0.1,1,387.0,952.0,1.0,3661.0,1,0.09143173015079309
2707,2707,-0.5395020505558739,-0.5,1,298.0,632.0,0.0,1020.0,0,0.32219569868266285
2708,2708,0.07364619815081674,0.1,1,442.0,780.0,1.0,1358.0,1,0.6254744920068357
2709,2709,-0.6410245807253598,-0.6,1,405.0,578.0,0.0,397.0,0,0.08181201510810365
2710,2710,-0.13853326158420476,-0.1,1,298.0,563.0,0.0,1469.0,0,0.6540391619312639
2711,2711,0.6219889008891852,0.6,0,389.0,649.0,1.0,332.0,0,0.6377484009371343
2712,2712,0.5979816320139038,0.6,0,301.0,997.0,1.0,182.0,0,0.6278985425660577
2713,2713,-0.43694661359507103,-0.4,1,433.0,852.0,0.0,375.0,0,0.9146435982068529
2714,2714,0.06422415342038956,0.1,1,324.0,746.0,0.0,3930.0,0,0.08841584932112911
2715,2715,0.5845404777252063,0.6,0,469.0,931.0,1.0,190.0,0,0.7712841991669277
2716,2716,0.8614382686929007,0.9,0,271.0,772.0,1.0,187.0,0,0.9763850008053645
2717,2717,0.6909162842792524,0.7,0,351.0,536.0,1.0,293.0,0,0.528246146793499
2718,2718,0.5030953190522569,0.5,0,375.0,747.0,1.0,208.0,0,0.6668093016422237
2719,2719,0.16808279877344212,0.2,1,454.0,731.0,1.0,385.0,1,0.6744404190235195
2720,2720,0.23529653467605383,0.2,1,495.0,849.0,1.0,606.0,1,0.7727762103837876
2721,2721,-0.39360100287686683,-0.4,1,332.0,611.0,0.0,527.0,0,0.3286117537195946
2722,2722,0.8489376844578025,0.8,0,285.0,965.0,1.0,120.0,0,0.48984496641307174
2723,2723,0.0017962984596917586,0.0,1,370.0,785.0,0.0,3845.0,0,0.4599465306142895
2724,2724,0.403777409144767,0.4,1,393.0,796.0,1.0,391.0,1,0.7259739229757366
2725,2725,0.9543891332523626,1.0,0,468.0,751.0,1.0,191.0,0,0.578226520253611
2726,2726,-0.11873342028813694,-0.1,1,273.0,776.0,0.0,1201.0,0,0.8543964930749111
2727,2727,0.7964609408472314,0.8,0,465.0,982.0,1.0,183.0,0,0.9299967499078654
2728,2728,-0.7677205250085766,-0.8,1,373.0,877.0,0.0,390.0,0,0.11270728443653266
2729,2729,-0.06904234709385282,-0.1,1,483.0,971.0,0.0,176.0,0,0.6351804309335441
2730,2730,0.6724618769572326,0.7,0,387.0,627.0,1.0,216.0,0,0.4108181867242586
2731,2731,0.6220504777578946,0.6,0,412.0,514.0,1.0,414.0,0,0.28883433207780007
2732,2732,0.4066406111397678,0.4,1,257.0,897.0,1.0,416.0,1,0.3612614369440401
2733,2733,-0.6002819320344688,-0.6,1,346.0,613.0,0.0,161.0,0,0.9250008345223248
2734,2734,-0.875098246125914,-0.9,1,291.0,738.0,0.0,451.0,0,0.0007364749513040225
2735,2735,0.09236578606807311,0.1,1,288.0,652.0,1.0,610.0,1,0.8250701315904968
2736,2736,0.054684740454258085,0.1,1,269.0,519.0,1.0,1032.0,1,0.6139852665224631
2737,2737,0.41341231034413206,0.4,1,364.0,773.0,1.0,543.0,1,0.09601555673605067
2738,2738,0.8124139245450597,0.8,0,451.0,701.0,1.0,278.0,0,0.1005847349547816
2739,2739,-0.08633439710874957,-0.1,1,320.0,719.0,0.0,551.0,0,0.6213556501747002
2740,2740,-0.3625599940048445,-0.4,1,325.0,737.0,0.0,1108.0,0,0.37164263954836396
2741,2741,-0.9654742288101521,-1.0,1,499.0,798.0,0.0,143.0,0,0.9878646878564592
2742,2742,0.6888154635527692,0.7,0,440.0,907.0,1.0,273.0,0,0.24227820664335797
2743,2743,0.7186790539793422,0.7,0,331.0,580.0,1.0,499.0,0,0.1912788370842079
2744,2744,-0.8564720310631206,-0.9,1,355.0,701.0,0.0,224.0,0,0.2042556378038275
2745,2745,0.009712289391502926,0.0,1,442.0,632.0,1.0,3926.0,1,0.19823531851286103
2746,2746,-0.9922787692145563,-1.0,1,491.0,518.0,0.0,141.0,0,0.7143954585580672
2747,2747,-0.22672678327403828,-0.2,1,299.0,965.0,0.0,436.0,0,0.7403067423152015
2748,2748,0.02073698598542162,0.0,1,437.0,904.0,1.0,909.0,1,0.7544052395888887
2749,2749,0.7917734122479818,0.8,0,409.0,663.0,1.0,278.0,0,0.22642662769748134
2750,2750,0.6794897984642911,0.7,0,385.0,638.0,1.0,397.0,0,0.4283975199708142
2751,2751,-0.01089151576288283,-0.0,1,338.0,580.0,0.0,1062.0,0,0.7243235947751065
2752,2752,0.2801331825586608,0.3,1,423.0,648.0,1.0,769.0,1,0.5124497352011859
2753,2753,-0.7351002218268436,-0.7,1,367.0,908.0,0.0,255.0,0,0.682555495547781
2754,2754,-0.5632914654793557,-0.6,1,372.0,957.0,0.0,251.0,0,0.6902468981202003
2755,2755,-0.2277985915616818,-0.2,1,329.0,821.0,0.0,2720.0,0,0.4405564945739502
2756,2756,-0.532759393391248,-0.5,1,486.0,586.0,0.0,798.0,0,0.04016745589669912
2757,2757,-0.7660814152487665,-0.8,1,354.0,895.0,0.0,231.0,0,0.34164229388854783
2758,2758,0.14188217135717118,0.1,1,254.0,997.0,1.0,749.0,1,0.5549517803678169
2759,2759,-0.5713357132144743,-0.6,1,462.0,522.0,0.0,266.0,0,0.4774081009412656
2760,2760,0.788408654839285,0.8,0,348.0,946.0,1.0,336.0,0,0.5473139311185338
2761,2761,0.8210732731626602,0.8,0,300.0,803.0,1.0,257.0,0,0.09190426697367882
2762,2762,0.026877114185194673,0.0,1,409.0,994.0,1.0,3597.0,1,0.3050726040617907
2763,2763,0.5797592686484345,0.6,0,282.0,560.0,1.0,178.0,0,0.7542769502042717
2764,2764,-0.7177735506562686,-0.7,1,329.0,790.0,0.0,121.0,0,0.9759042183276184
2765,2765,-0.2304879386898615,-0.2,1,316.0,736.0,0.0,848.0,0,0.6503256148806198
2766,2766,0.23969714338852532,0.2,1,350.0,886.0,1.0,854.0,1,0.3634718420157663
2767,2767,-0.5673574655624152,-0.6,1,405.0,995.0,0.0,260.0,0,0.934087135910321
2768,2768,-0.654680957385638,-0.7,1,290.0,583.0,0.0,327.0,0,0.9231486097691803
2769,2769,-0.3151902449565056,-0.3,1,289.0,945.0,0.0,746.0,0,0.3959144923970275
2770,2770,0.8790310513960438,0.9,0,328.0,839.0,1.0,303.0,0,0.4811605599488086
2771,2771,0.6309741317262507,0.6,0,419.0,670.0,1.0,311.0,0,0.7229198280593646
2772,2772,-0.3376613244223081,-0.3,1,290.0,532.0,0.0,608.0,0,0.01048706778911579
2773,2773,0.2960990559759149,0.3,1,316.0,721.0,1.0,623.0,1,0.4594524716128895
2774,2774,0.06035400662026369,0.1,1,462.0,714.0,1.0,3824.0,1,0.2120980699363375
2775,2775,-0.12064319370774945,-0.1,1,420.0,765.0,0.0,2725.0,0,0.348371788440911
2776,2776,-0.793473268877019,-0.8,1,384.0,616.0,0.0,150.0,0,0.8267980460100314
2777,2777,-0.3207444498200964,-0.3,1,415.0,748.0,0.0,957.0,0,0.40217955179602183
2778,2778,0.47352948452714116,0.5,1,408.0,949.0,1.0,193.0,1,0.915525948795454
2779,2779,-0.4943876941757015,-0.5,1,393.0,861.0,0.0,396.0,0,0.4737856238157383
2780,2780,0.08770440637250032,0.1,1,433.0,937.0,1.0,440.0,1,0.7531324060661407
2781,2781,-0.7556096547754698,-0.8,1,357.0,757.0,0.0,416.0,0,0.18847556288663492
2782,2782,-0.1486312840621029,-0.1,1,324.0,671.0,0.0,4005.0,0,0.20487685119565913
2783,2783,-0.2949732145928283,-0.3,1,274.0,913.0,0.0,293.0,0,0.9983111529587086
2784,2784,-0.04578661057490052,-0.0,1,320.0,508.0,0.0,4172.0,0,0.2881039297880885
2785,2785,0.030543724722408738,0.0,1,482.0,598.0,1.0,3920.0,1,0.34140713712049797
2786,2786,0.5908073539170786,0.6,0,390.0,723.0,1.0,277.0,0,0.6143264399869641
2787,2787,0.08928966485660461,0.1,1,336.0,590.0,0.0,4074.0,0,0.23069306453988636
2788,2788,0.12666907438715724,0.1,1,362.0,825.0,1.0,3813.0,1,0.4289130765988556
2789,2789,-0.923578102612995,-0.9,1,481.0,610.0,0.0,189.0,0,0.7461096419846963
2790,2790,-0.36615664570049367,-0.4,1,462.0,904.0,0.0,204.0,0,0.5395711285661604
2791,2791,0.18364101038559877,0.2,1,428.0,524.0,1.0,1118.0,1,0.3065762117319262
2792,2792,-0.24520443606335274,-0.2,1,386.0,716.0,0.0,1938.0,0,0.17543305336957993
2793,2793,-0.8808534732215805,-0.9,1,289.0,504.0,0.0,177.0,0,0.33458063012227457
2794,2794,0.26971858083355205,0.3,1,325.0,740.0,1.0,615.0,1,0.7541328109495097
2795,2795,0.5366902103876703,0.5,0,436.0,884.0,1.0,690.0,0,0.2968853357571454
2796,2796,-0.07786482898288605,-0.1,1,440.0,735.0,0.0,885.0,0,0.7907837339732423
2797,2797,0.8664110834283527,0.9,0,447.0,700.0,1.0,203.0,0,0.015520665883137719
2798,2798,-0.24639580000411265,-0.2,1,266.0,851.0,0.0,303.0,0,0.6705543482782447
2799,2799,0.2538290287307454,0.3,1,483.0,562.0,1.0,285.0,1,0.9670559091053404
2800,2800,0.4091945545914668,0.4,1,446.0,530.0,1.0,394.0,1,0.5699092656205987
2801,2801,0.6546674727066215,0.7,0,300.0,517.0,1.0,223.0,0,0.7050845419122952
2802,2802,0.4160218762450536,0.4,1,410.0,625.0,1.0,385.0,1,0.9637661256657803
2803,2803,-0.8179763041815102,-0.8,1,454.0,553.0,0.0,243.0,0,0.2688803854724794
2804,2804,-0.39638503348033916,-0.4,1,427.0,791.0,0.0,712.0,0,0.1930110020511897
2805,2805,0.532808137663529,0.5,0,338.0,671.0,1.0,231.0,0,0.7190963727403068
2806,2806,0.10948135410847115,0.1,1,482.0,553.0,1.0,1825.0,1,0.5941472094067878
2807,2807,0.8253729017906468,0.8,0,496.0,769.0,1.0,115.0,0,0.809295727577315
2808,2808,0.1397633205337312,0.1,1,366.0,608.0,1.0,786.0,1,0.7501434058816787
2809,2809,0.2832186008002975,0.3,1,494.0,695.0,1.0,1731.0,1,0.16662707489737594
2810,2810,-0.09374024421383154,-0.1,1,466.0,982.0,0.0,1222.0,0,0.8230102117128674
2811,2811,-0.679577746958913,-0.7,1,385.0,705.0,0.0,280.0,0,0.3147775648969562
2812,2812,0.40496801046214026,0.4,1,492.0,929.0,1.0,539.0,1,0.24399160654397023
2813,2813,-0.34939428200035105,-0.3,1,359.0,915.0,0.0,776.0,0,0.22406065755221172
2814,2814,0.27851506868456966,0.3,1,325.0,696.0,1.0,839.0,1,0.27944724583441494
2815,2815,-0.21812242859297792,-0.2,1,458.0,527.0,0.0,935.0,0,0.15131661530327434
2816,2816,-0.7951728832060176,-0.8,1,417.0,758.0,0.0,145.0,0,0.9477204582401773
2817,2817,-0.07694471046293239,-0.1,1,463.0,638.0,0.0,1199.0,0,0.92036779385168
2818,2818,-0.09488003802542488,-0.1,1,353.0,594.0,1.0,4053.0,1,0.12426885188992776
2819,2819,-0.07143002779974617,-0.1,1,362.0,993.0,0.0,895.0,0,0.8301171599598811
2820,2820,0.05969711496335872,0.1,1,265.0,923.0,1.0,562.0,1,0.8335377553214942
2821,2821,0.34285982256372116,0.3,1,289.0,544.0,1.0,307.0,1,0.4578800623541026
2822,2822,0.126644151700263,0.1,1,364.0,939.0,1.0,637.0,1,0.4939941081758089
2823,2823,-0.24903163154060692,-0.2,1,452.0,988.0,0.0,930.0,0,0.6526686776620874
2824,2824,-0.5378157500445271,-0.5,1,430.0,982.0,0.0,298.0,0,0.17687091679603706
2825,2825,0.4554756198019809,0.5,1,452.0,891.0,1.0,347.0,1,0.5031372597640104
2826,2826,0.8915761998219129,0.9,0,268.0,636.0,1.0,276.0,0,0.5626237812918036
2827,2827,-0.38714933539637886,-0.4,1,313.0,853.0,0.0,334.0,0,0.43934153623689587
