,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
2645,2645,-0.17996217265963688,-0.2,0.0,389.0,709.0,0.0,682.0,1,0.0,0.0
2646,2646,0.19271459331331864,0.2,0.0,494.0,965.0,0.0,281.0,1,1.0,1.0
2647,2647,0.5061261836536018,0.5,1.0,383.0,609.0,1.0,248.0,1,0.0,1.0
2648,2648,0.15246140591256319,0.2,1.0,313.0,880.0,0.0,-683.0,0,0.0,0.0
2649,2649,0.3846313749953415,0.4,1.0,344.0,758.0,1.0,228.0,1,0.0,1.0
2650,2650,-0.01632886533862865,-0.0,1.0,297.0,690.0,1.0,4013.0,1,1.0,0.0
2651,2651,0.17328213879077425,0.2,0.0,277.0,848.0,0.0,305.0,1,1.0,1.0
2652,2652,-0.26586318313551105,-0.3,1.0,411.0,662.0,1.0,857.0,1,1.0,0.0
2653,2653,0.46285558501337876,0.5,0.0,387.0,793.0,0.0,90.0,1,1.0,1.0
2654,2654,-0.6318934126197313,-0.6,1.0,461.0,677.0,1.0,212.0,1,1.0,0.0
2655,2655,0.7330628112521053,0.7,1.0,467.0,979.0,1.0,164.0,1,0.0,1.0
2656,2656,0.14562720013485053,0.1,0.0,271.0,715.0,0.0,354.0,1,1.0,1.0
2657,2657,0.05140546397663992,0.1,1.0,275.0,765.0,1.0,1160.0,1,0.0,1.0
2658,2658,0.5166827436486178,0.5,0.0,422.0,608.0,0.0,220.0,1,1.0,1.0
2659,2659,0.01996652144929123,0.0,1.0,293.0,640.0,0.0,4067.0,0,0.0,0.0
2660,2660,-0.008726907457909827,-0.0,0.0,415.0,872.0,0.0,943.0,1,0.0,0.0
2661,2661,-0.45980733877390845,-0.5,0.0,455.0,898.0,0.0,517.0,1,0.0,0.0
2662,2662,0.21498230641334504,0.2,1.0,470.0,599.0,1.0,311.0,1,0.0,1.0
2663,2663,-0.3771977134411644,-0.4,0.0,453.0,551.0,0.0,446.0,1,0.0,0.0
2664,2664,0.28820745865801733,0.3,1.0,312.0,910.0,1.0,138.0,1,0.0,1.0
2665,2665,0.6623727149809139,0.7,1.0,327.0,876.0,1.0,107.0,1,0.0,1.0
2666,2666,-0.568324622012959,-0.6,0.0,497.0,957.0,0.0,276.0,1,0.0,0.0
2667,2667,0.7530335831532867,0.8,1.0,394.0,843.0,1.0,153.0,1,0.0,1.0
2668,2668,0.5663217581510324,0.6,0.0,352.0,776.0,0.0,82.0,1,1.0,1.0
2669,2669,0.07856388595849928,0.1,1.0,361.0,850.0,1.0,909.0,1,0.0,1.0
2670,2670,0.5760058770633386,0.6,0.0,253.0,819.0,0.0,168.0,1,1.0,1.0
2671,2671,-0.15308540307182883,-0.2,0.0,388.0,646.0,0.0,2896.0,1,0.0,0.0
2672,2672,0.6112742610417475,0.6,1.0,478.0,605.0,1.0,97.0,1,0.0,1.0
2673,2673,0.4973037775938959,0.5,0.0,314.0,597.0,0.0,329.0,1,1.0,1.0
2674,2674,-0.46061582183576566,-0.5,1.0,396.0,697.0,1.0,187.0,1,1.0,0.0
2675,2675,0.4140775014271504,0.4,0.0,361.0,628.0,0.0,61.0,1,1.0,1.0
2676,2676,-0.6432122675795118,-0.6,0.0,392.0,980.0,0.0,218.0,1,0.0,0.0
2677,2677,0.8527392936522643,0.9,0.0,441.0,835.0,0.0,34.0,1,1.0,1.0
2678,2678,-0.07913593792994111,-0.1,0.0,305.0,663.0,0.0,2092.0,1,0.0,0.0
2679,2679,0.036040782679858,0.0,0.0,304.0,642.0,0.0,834.0,1,1.0,1.0
2680,2680,0.2718025165514494,0.3,1.0,447.0,662.0,1.0,151.0,1,0.0,1.0
2681,2681,-0.05417087510271268,-0.1,1.0,310.0,647.0,1.0,3913.0,1,1.0,0.0
2682,2682,0.8574818569666057,0.9,1.0,391.0,605.0,1.0,64.0,1,0.0,1.0
2683,2683,-0.28748509129845423,-0.3,0.0,261.0,699.0,0.0,220.0,1,0.0,0.0
2684,2684,0.47675506778930765,0.5,0.0,304.0,952.0,0.0,144.0,1,1.0,1.0
2685,2685,0.31815486603622556,0.3,0.0,318.0,978.0,0.0,364.0,1,1.0,1.0
2686,2686,0.18927645815931882,0.2,0.0,265.0,988.0,0.0,677.0,1,1.0,1.0
2687,2687,-0.19829412979504601,-0.2,0.0,362.0,899.0,0.0,1319.0,1,0.0,0.0
2688,2688,-0.6154374011525912,-0.6,1.0,440.0,841.0,1.0,319.0,1,1.0,0.0
2689,2689,-0.746195107552211,-0.7,0.0,321.0,681.0,0.0,208.0,1,0.0,0.0
2690,2690,-0.618162406060525,-0.6,0.0,400.0,573.0,0.0,197.0,1,0.0,0.0
2691,2691,0.09589268045813193,0.1,0.0,292.0,847.0,0.0,721.0,1,1.0,1.0
2692,2692,0.10443744376636543,0.1,0.0,402.0,688.0,0.0,1270.0,1,1.0,1.0
2693,2693,0.419191147079066,0.4,0.0,267.0,850.0,0.0,203.0,1,1.0,1.0
2694,2694,0.2517458213770508,0.3,1.0,255.0,722.0,1.0,293.0,1,0.0,1.0
2695,2695,-0.005454254938991321,-0.0,0.0,421.0,650.0,0.0,1849.0,1,0.0,0.0
2696,2696,0.46942047958388244,0.5,0.0,382.0,564.0,0.0,114.0,1,1.0,1.0
2697,2697,0.8262477884465643,0.8,1.0,487.0,510.0,1.0,83.0,1,0.0,1.0
2698,2698,0.45708403677869514,0.5,1.0,251.0,759.0,1.0,150.0,1,0.0,1.0
2699,2699,0.5006748510554656,0.5,0.0,353.0,898.0,0.0,69.0,1,1.0,1.0
2700,2700,0.28981515859271145,0.3,1.0,446.0,857.0,1.0,507.0,1,0.0,1.0
2701,2701,0.6921292303439831,0.7,1.0,441.0,965.0,1.0,114.0,1,0.0,1.0
2702,2702,-0.278347667112551,-0.3,0.0,302.0,709.0,0.0,249.0,1,0.0,0.0
2703,2703,0.1103388458748199,0.1,1.0,432.0,597.0,1.0,551.0,1,0.0,1.0
2704,2704,0.2604464940403882,0.3,0.0,348.0,702.0,0.0,-70.0,1,1.0,1.0
2705,2705,0.7755757619298383,0.8,0.0,261.0,903.0,0.0,96.0,1,1.0,1.0
2706,2706,-0.6916524376652526,-0.7,0.0,384.0,822.0,0.0,-656.0,1,0.0,0.0
2707,2707,-0.6981248670171782,-0.7,0.0,345.0,895.0,0.0,-150.0,1,0.0,0.0
2708,2708,0.8299799560520064,0.8,0.0,290.0,743.0,0.0,87.0,1,1.0,1.0
2709,2709,-0.43970541705021987,-0.4,1.0,252.0,580.0,1.0,608.0,1,1.0,0.0
2710,2710,0.4599656118949903,0.5,1.0,492.0,537.0,1.0,151.0,1,0.0,1.0
2711,2711,0.7301722842186119,0.7,1.0,488.0,953.0,1.0,259.0,1,0.0,1.0
2712,2712,-0.6059646798708025,-0.6,0.0,286.0,605.0,0.0,689.0,1,0.0,0.0
2713,2713,-0.7573142478436415,-0.8,1.0,250.0,705.0,1.0,295.0,1,1.0,0.0
2714,2714,0.7268638312828205,0.7,0.0,445.0,515.0,1.0,-310.0,0,1.0,0.0
2715,2715,-0.6190260025004505,-0.6,0.0,291.0,676.0,0.0,-257.0,1,0.0,0.0
2716,2716,-0.020788758008416508,-0.0,0.0,397.0,678.0,0.0,2415.0,1,0.0,0.0
2717,2717,-0.6340149620041637,-0.6,1.0,469.0,892.0,0.0,-31.0,0,1.0,1.0
2718,2718,-0.04518711040363155,-0.0,0.0,314.0,913.0,0.0,1073.0,1,0.0,0.0
2719,2719,0.4845866392174253,0.5,1.0,479.0,832.0,1.0,179.0,1,0.0,1.0
2720,2720,0.2750774376800974,0.3,1.0,250.0,873.0,1.0,417.0,1,0.0,1.0
2721,2721,0.7183036024618282,0.7,1.0,407.0,959.0,1.0,194.0,1,0.0,1.0
2722,2722,-0.5912597653189338,-0.6,1.0,287.0,930.0,1.0,443.0,1,1.0,0.0
2723,2723,0.5510402509746649,0.6,0.0,313.0,638.0,0.0,279.0,1,1.0,1.0
2724,2724,0.019553408575943454,0.0,0.0,393.0,599.0,0.0,4008.0,1,1.0,1.0
2725,2725,-0.74812357011133,-0.7,1.0,294.0,750.0,1.0,306.0,1,1.0,0.0
2726,2726,0.3963426120254293,0.4,0.0,257.0,848.0,0.0,225.0,1,1.0,1.0
2727,2727,0.5791116248036795,0.6,1.0,485.0,981.0,1.0,114.0,1,0.0,1.0
2728,2728,0.8666123139304275,0.9,1.0,318.0,840.0,1.0,92.0,1,0.0,1.0
2729,2729,-0.23423558956812462,-0.2,1.0,454.0,519.0,1.0,607.0,1,1.0,0.0
2730,2730,0.3582636533766227,0.4,0.0,279.0,870.0,0.0,391.0,1,1.0,1.0
2731,2731,0.022253178916929794,0.0,1.0,327.0,775.0,0.0,3898.0,0,0.0,0.0
2732,2732,-0.18104220021989226,-0.2,0.0,360.0,582.0,0.0,658.0,1,0.0,0.0
2733,2733,-0.5739092235899705,-0.6,1.0,490.0,696.0,1.0,354.0,1,1.0,0.0
2734,2734,0.6412836090472142,0.6,0.0,362.0,881.0,0.0,-173.0,1,1.0,1.0
2735,2735,0.30963422243895133,0.3,0.0,463.0,625.0,0.0,222.0,1,1.0,1.0
2736,2736,-0.898092328461042,-0.9,0.0,294.0,731.0,0.0,145.0,1,0.0,0.0
2737,2737,-0.14906195333539796,-0.1,0.0,465.0,631.0,0.0,2544.0,1,0.0,0.0
2738,2738,-0.25718743484637674,-0.3,1.0,277.0,918.0,1.0,435.0,1,1.0,0.0
2739,2739,-0.06811704478278369,-0.1,0.0,410.0,646.0,0.0,634.0,1,0.0,0.0
2740,2740,0.061429444327281923,0.1,0.0,325.0,554.0,0.0,1121.0,1,1.0,1.0
2741,2741,0.39405330751286394,0.4,0.0,480.0,822.0,0.0,338.0,1,1.0,1.0
2742,2742,0.265668644356165,0.3,0.0,460.0,926.0,0.0,194.0,1,1.0,1.0
2743,2743,-0.6437652412902701,-0.6,0.0,482.0,594.0,0.0,194.0,1,0.0,0.0
2744,2744,-0.5806953414337148,-0.6,1.0,334.0,551.0,1.0,455.0,1,1.0,0.0
2745,2745,-0.5392973260266811,-0.5,0.0,258.0,549.0,0.0,163.0,1,0.0,0.0
2746,2746,0.75254619816532,0.8,1.0,449.0,672.0,0.0,-51.0,0,0.0,0.0
2747,2747,-0.14196682784994663,-0.1,0.0,409.0,958.0,0.0,1073.0,1,0.0,0.0
2748,2748,-0.056079326089560455,-0.1,1.0,434.0,839.0,1.0,3727.0,1,1.0,0.0
2749,2749,0.24442757530464776,0.2,0.0,267.0,974.0,0.0,659.0,1,1.0,1.0
2750,2750,0.42997079782137837,0.4,1.0,271.0,988.0,1.0,271.0,1,0.0,1.0
2751,2751,-0.8477158291066608,-0.8,1.0,442.0,545.0,1.0,123.0,1,1.0,0.0
2752,2752,-0.1272063237722636,-0.1,1.0,335.0,688.0,1.0,2097.0,1,1.0,0.0
2753,2753,0.7196365375352957,0.7,1.0,283.0,608.0,1.0,149.0,1,0.0,1.0
2754,2754,-0.14967515154964395,-0.1,1.0,479.0,974.0,1.0,517.0,1,1.0,0.0
2755,2755,0.6289140711375926,0.6,1.0,451.0,769.0,1.0,-220.0,1,0.0,1.0
2756,2756,-0.3546171443585917,-0.4,0.0,486.0,838.0,0.0,346.0,1,0.0,0.0
2757,2757,-0.36697545289478595,-0.4,1.0,499.0,627.0,1.0,304.0,1,1.0,0.0
2758,2758,-0.6785460248055183,-0.7,1.0,306.0,886.0,1.0,108.0,1,1.0,0.0
2759,2759,-0.736939670692524,-0.7,1.0,458.0,657.0,1.0,225.0,1,1.0,0.0
2760,2760,-0.26884985780600457,-0.3,1.0,316.0,510.0,1.0,174.0,1,1.0,0.0
2761,2761,0.1764633525053415,0.2,0.0,378.0,646.0,0.0,266.0,1,1.0,1.0
2762,2762,0.6362613351604202,0.6,0.0,346.0,848.0,0.0,206.0,1,1.0,1.0
2763,2763,-0.03703026099925355,-0.0,1.0,347.0,625.0,1.0,1138.0,1,1.0,0.0
2764,2764,-0.7152104054254789,-0.7,1.0,487.0,536.0,1.0,267.0,1,1.0,0.0
2765,2765,-0.7188661766599317,-0.7,0.0,265.0,844.0,0.0,221.0,1,0.0,0.0
2766,2766,-0.7515553772416702,-0.8,0.0,438.0,855.0,0.0,227.0,1,0.0,0.0
2767,2767,0.8084428214145764,0.8,0.0,325.0,766.0,0.0,39.0,1,1.0,1.0
2768,2768,0.08826259871296294,0.1,0.0,331.0,707.0,1.0,-508.0,0,1.0,0.0
2769,2769,0.8894259306910975,0.9,1.0,279.0,594.0,1.0,147.0,1,0.0,1.0
2770,2770,-0.6976388044350892,-0.7,1.0,258.0,543.0,1.0,249.0,1,1.0,0.0
2771,2771,-0.36437526964171896,-0.4,1.0,437.0,688.0,1.0,575.0,1,1.0,0.0
2772,2772,-0.5982820076377764,-0.6,0.0,424.0,696.0,0.0,240.0,1,0.0,0.0
2773,2773,-0.4834811330585003,-0.5,0.0,350.0,522.0,0.0,248.0,1,0.0,0.0
2774,2774,0.2441954791230262,0.2,0.0,385.0,883.0,0.0,332.0,1,1.0,1.0
2775,2775,5.48385186742717e-05,0.0,1.0,454.0,658.0,0.0,3218.0,0,0.0,0.0
2776,2776,0.5637291827740195,0.6,0.0,483.0,951.0,1.0,-14.0,0,1.0,0.0
2777,2777,0.722380820373704,0.7,0.0,473.0,911.0,0.0,106.0,1,1.0,1.0
2778,2778,-0.5259703990904137,-0.5,1.0,383.0,863.0,1.0,284.0,1,1.0,0.0
2779,2779,0.8085889104117999,0.8,1.0,453.0,569.0,1.0,128.0,1,0.0,1.0
2780,2780,0.0236513102688235,0.0,1.0,303.0,696.0,0.0,4001.0,0,0.0,0.0
2781,2781,0.39999436539495015,0.4,1.0,270.0,719.0,1.0,111.0,1,0.0,1.0
2782,2782,0.7998788117398387,0.8,0.0,312.0,804.0,0.0,94.0,1,1.0,1.0
2783,2783,-0.4032853288834648,-0.4,0.0,273.0,555.0,0.0,542.0,1,0.0,0.0
2784,2784,0.19915635510482665,0.2,0.0,464.0,770.0,0.0,266.0,1,1.0,1.0
2785,2785,-0.8914043735583653,-0.9,0.0,449.0,986.0,0.0,85.0,1,0.0,0.0
2786,2786,-0.3173129551931686,-0.3,0.0,392.0,757.0,0.0,321.0,1,0.0,0.0
2787,2787,-0.010372915323103138,-0.0,1.0,490.0,881.0,0.0,569.0,0,1.0,1.0
2788,2788,-0.5011375486911931,-0.5,1.0,451.0,745.0,1.0,214.0,1,1.0,0.0
2789,2789,-0.6087490109067888,-0.6,1.0,336.0,813.0,1.0,501.0,1,1.0,0.0
2790,2790,0.757916502848566,0.8,1.0,488.0,609.0,1.0,103.0,1,0.0,1.0
2791,2791,0.49575630678761173,0.5,1.0,403.0,688.0,1.0,119.0,1,0.0,1.0
2792,2792,-0.4086703075386466,-0.4,1.0,425.0,948.0,1.0,857.0,1,1.0,0.0
2793,2793,0.27554960411601115,0.3,1.0,441.0,996.0,0.0,-267.0,0,0.0,0.0
2794,2794,-0.6114701164715224,-0.6,0.0,340.0,810.0,0.0,200.0,1,0.0,0.0
2795,2795,-0.3919068017838706,-0.4,1.0,334.0,828.0,1.0,148.0,1,1.0,0.0
2796,2796,0.3035368428654043,0.3,0.0,355.0,803.0,0.0,432.0,1,1.0,1.0
2797,2797,-0.17788874045775938,-0.2,0.0,468.0,610.0,0.0,302.0,1,0.0,0.0
2798,2798,0.5562921338759378,0.6,1.0,336.0,855.0,1.0,159.0,1,0.0,1.0
2799,2799,-0.7463654294992165,-0.7,0.0,324.0,738.0,0.0,228.0,1,0.0,0.0
2800,2800,0.1344232145620149,0.1,0.0,281.0,635.0,0.0,564.0,1,1.0,1.0
2801,2801,0.06754603007303195,0.1,0.0,311.0,877.0,0.0,2882.0,1,1.0,1.0
2802,2802,-0.816199606032185,-0.8,0.0,277.0,876.0,0.0,137.0,1,0.0,0.0
2803,2803,-0.5408368789285483,-0.5,0.0,387.0,757.0,0.0,176.0,1,0.0,0.0
2804,2804,0.34036682307399324,0.3,0.0,467.0,631.0,0.0,342.0,1,1.0,1.0
2805,2805,-0.12722239730655438,-0.1,1.0,479.0,746.0,1.0,755.0,1,1.0,0.0
2806,2806,0.7958503919852774,0.8,1.0,271.0,870.0,1.0,109.0,1,0.0,1.0
2807,2807,-0.007597773368960503,-0.0,1.0,407.0,681.0,0.0,3912.0,0,1.0,1.0
2808,2808,-0.4787962012186244,-0.5,0.0,350.0,911.0,0.0,139.0,1,0.0,0.0
2809,2809,0.8655755067579834,0.9,0.0,310.0,910.0,0.0,70.0,1,1.0,1.0
2810,2810,-0.27267698851731437,-0.3,1.0,292.0,998.0,1.0,730.0,1,1.0,0.0
2811,2811,-0.49232529666474406,-0.5,1.0,411.0,635.0,1.0,234.0,1,1.0,0.0
2812,2812,0.4220103369871476,0.4,0.0,411.0,626.0,0.0,203.0,1,1.0,1.0
2813,2813,0.4689015755997815,0.5,1.0,474.0,930.0,1.0,136.0,1,0.0,1.0
2814,2814,0.050212032848150456,0.1,0.0,286.0,566.0,0.0,4148.0,1,1.0,1.0
2815,2815,-0.5913763068924905,-0.6,0.0,350.0,782.0,0.0,68.0,1,0.0,0.0
2816,2816,0.10068736460030048,0.1,1.0,390.0,504.0,1.0,1376.0,1,0.0,1.0
2817,2817,-0.6116656531591016,-0.6,1.0,360.0,734.0,1.0,256.0,1,1.0,0.0
2818,2818,0.464480732244514,0.5,1.0,396.0,872.0,1.0,112.0,1,0.0,1.0
2819,2819,-0.3421779399541828,-0.3,0.0,344.0,851.0,0.0,125.0,1,0.0,0.0
2820,2820,0.3121213448022039,0.3,1.0,357.0,906.0,1.0,27.0,1,0.0,1.0
2821,2821,-0.31337837289025294,-0.3,1.0,485.0,656.0,1.0,179.0,1,1.0,0.0
2822,2822,0.5836418559575333,0.6,0.0,291.0,745.0,0.0,44.0,1,1.0,1.0
2823,2823,0.03800282043166481,0.0,0.0,338.0,751.0,0.0,981.0,1,1.0,1.0
2824,2824,-0.6984210786851088,-0.7,0.0,427.0,921.0,0.0,432.0,1,0.0,0.0
2825,2825,0.6423895035190751,0.6,1.0,494.0,921.0,1.0,125.0,1,0.0,1.0
2826,2826,-0.8840601695630549,-0.9,1.0,282.0,974.0,1.0,114.0,1,1.0,0.0
2827,2827,0.4151382161382483,0.4,0.0,381.0,746.0,0.0,153.0,1,1.0,1.0
2828,2828,-0.40659160077827255,-0.4,1.0,253.0,664.0,1.0,283.0,1,1.0,0.0
2829,2829,0.5158265635079252,0.5,0.0,287.0,798.0,0.0,55.0,1,1.0,1.0
2830,2830,-0.27320086486721684,-0.3,1.0,365.0,988.0,1.0,437.0,1,1.0,0.0
2831,2831,0.8591941752597038,0.9,1.0,286.0,766.0,1.0,88.0,1,0.0,1.0
2832,2832,0.01053512823460101,0.0,1.0,479.0,907.0,0.0,174.0,0,0.0,0.0
2833,2833,0.18340010352856895,0.2,1.0,457.0,874.0,1.0,549.0,1,0.0,1.0
2834,2834,0.3086568457555178,0.3,0.0,432.0,590.0,0.0,208.0,1,1.0,1.0
2835,2835,-0.2742328064730777,-0.3,0.0,342.0,654.0,0.0,484.0,1,0.0,0.0
2836,2836,-0.4924551758721892,-0.5,0.0,427.0,580.0,0.0,233.0,1,0.0,0.0
2837,2837,-0.7237873782135178,-0.7,1.0,307.0,934.0,1.0,269.0,1,1.0,0.0
2838,2838,0.6930680937982489,0.7,0.0,312.0,991.0,0.0,147.0,1,1.0,1.0
2839,2839,0.10746222305048392,0.1,0.0,494.0,579.0,0.0,357.0,1,1.0,1.0
2840,2840,-0.872139850657702,-0.9,1.0,359.0,778.0,0.0,-147.0,0,1.0,1.0
2841,2841,0.6523976450184997,0.7,1.0,301.0,860.0,1.0,159.0,1,0.0,1.0
2842,2842,-0.5506145181818156,-0.6,0.0,480.0,572.0,0.0,128.0,1,0.0,0.0
2843,2843,0.7443885457399205,0.7,1.0,491.0,568.0,1.0,71.0,1,0.0,1.0
2844,2844,-0.3986407915583703,-0.4,0.0,409.0,556.0,0.0,305.0,1,0.0,0.0
2845,2845,-0.7186098539228863,-0.7,0.0,295.0,695.0,0.0,310.0,1,0.0,0.0
2846,2846,0.15250862839183343,0.2,0.0,386.0,823.0,0.0,571.0,1,1.0,1.0
2847,2847,-0.5069318662573377,-0.5,0.0,326.0,635.0,0.0,219.0,1,0.0,0.0
2848,2848,-0.11739961339506544,-0.1,0.0,432.0,902.0,0.0,746.0,1,0.0,0.0
2849,2849,0.20554734262879293,0.2,0.0,259.0,633.0,0.0,908.0,1,1.0,1.0
2850,2850,0.4161919692659529,0.4,1.0,327.0,565.0,1.0,-22.0,1,0.0,1.0
2851,2851,-0.6220752184310936,-0.6,1.0,251.0,724.0,1.0,315.0,1,1.0,0.0
2852,2852,0.8216747204274314,0.8,1.0,294.0,818.0,1.0,118.0,1,0.0,1.0
2853,2853,-0.1880727252199733,-0.2,0.0,320.0,994.0,0.0,636.0,1,0.0,0.0
2854,2854,-0.16470770557175773,-0.2,0.0,367.0,566.0,0.0,497.0,1,0.0,0.0
2855,2855,0.6766977953387002,0.7,0.0,378.0,944.0,0.0,168.0,1,1.0,1.0
2856,2856,0.6263081813894177,0.6,0.0,347.0,929.0,0.0,194.0,1,1.0,1.0
2857,2857,0.7339046453971844,0.7,1.0,350.0,842.0,1.0,178.0,1,0.0,1.0
2858,2858,0.5508472571100028,0.6,1.0,358.0,611.0,1.0,271.0,1,0.0,1.0
2859,2859,0.7301373217427486,0.7,0.0,424.0,617.0,0.0,79.0,1,1.0,1.0
2860,2860,0.03204647615652467,0.0,1.0,442.0,689.0,0.0,3869.0,0,0.0,0.0
2861,2861,0.02696653591026177,0.0,0.0,406.0,718.0,0.0,716.0,1,1.0,1.0
2862,2862,0.2619834718807782,0.3,0.0,448.0,579.0,0.0,143.0,1,1.0,1.0
2863,2863,-0.29165122660444875,-0.3,1.0,360.0,905.0,1.0,455.0,1,1.0,0.0
2864,2864,-0.2540934793959545,-0.3,0.0,264.0,942.0,0.0,784.0,1,0.0,0.0
2865,2865,0.5547542164648375,0.6,0.0,375.0,643.0,0.0,102.0,1,1.0,1.0
2866,2866,-0.07352359024657351,-0.1,0.0,303.0,691.0,0.0,4006.0,1,0.0,0.0
2867,2867,0.5629389573960001,0.6,1.0,460.0,734.0,1.0,136.0,1,0.0,1.0
2868,2868,0.7551753328720036,0.8,0.0,446.0,876.0,0.0,58.0,1,1.0,1.0
2869,2869,-0.2316953225562438,-0.2,1.0,294.0,667.0,1.0,209.0,1,1.0,0.0
2870,2870,-0.234061614490645,-0.2,1.0,299.0,655.0,1.0,346.0,1,1.0,0.0
2871,2871,-0.6573650406586506,-0.7,0.0,484.0,642.0,0.0,284.0,1,0.0,0.0
2872,2872,0.12040025022360668,0.1,0.0,268.0,652.0,0.0,860.0,1,1.0,1.0
2873,2873,0.6250709805630005,0.6,1.0,300.0,844.0,1.0,166.0,1,0.0,1.0
2874,2874,-0.35115654051694134,-0.4,1.0,403.0,899.0,1.0,1068.0,1,1.0,0.0
2875,2875,-0.1131343478311484,-0.1,1.0,434.0,981.0,1.0,1345.0,1,1.0,0.0
2876,2876,0.025750862399625984,0.0,0.0,490.0,745.0,0.0,1675.0,1,1.0,1.0
2877,2877,0.8074750843402944,0.8,0.0,286.0,814.0,0.0,150.0,1,1.0,1.0
2878,2878,0.5441504485994467,0.5,1.0,457.0,551.0,1.0,172.0,1,0.0,1.0
2879,2879,-0.7010765336263333,-0.7,1.0,389.0,790.0,1.0,231.0,1,1.0,0.0
2880,2880,0.7321581647967178,0.7,1.0,275.0,651.0,1.0,84.0,1,0.0,1.0
2881,2881,0.29892119261958483,0.3,0.0,316.0,751.0,0.0,113.0,1,1.0,1.0
2882,2882,0.02346615444503486,0.0,1.0,333.0,602.0,1.0,4065.0,1,0.0,1.0
2883,2883,0.20952981945023585,0.2,0.0,383.0,784.0,0.0,603.0,1,1.0,1.0
2884,2884,0.7666888786502198,0.8,0.0,456.0,992.0,0.0,62.0,1,1.0,1.0
2885,2885,-0.487336771844889,-0.5,1.0,430.0,504.0,1.0,436.0,1,1.0,0.0
2886,2886,-0.7801108305217908,-0.8,0.0,362.0,980.0,0.0,298.0,1,0.0,0.0
2887,2887,-0.6232758524085189,-0.6,1.0,381.0,901.0,1.0,278.0,1,1.0,0.0
2888,2888,0.8783216922566067,0.9,1.0,457.0,888.0,1.0,65.0,1,0.0,1.0
2889,2889,-0.22020574996472464,-0.2,1.0,480.0,744.0,1.0,1406.0,1,1.0,0.0
2890,2890,-0.8436154015019363,-0.8,1.0,316.0,587.0,1.0,107.0,1,1.0,0.0
2891,2891,-0.022391166334818302,-0.0,1.0,463.0,517.0,1.0,4020.0,1,1.0,0.0
2892,2892,-0.12186337823586824,-0.1,1.0,335.0,840.0,1.0,415.0,1,1.0,0.0
2893,2893,0.6282407421949675,0.6,0.0,355.0,909.0,0.0,126.0,1,1.0,1.0
2894,2894,0.8065394350467275,0.8,0.0,258.0,630.0,0.0,122.0,1,1.0,1.0
2895,2895,-0.757285605033754,-0.8,1.0,288.0,501.0,1.0,211.0,1,1.0,0.0
2896,2896,0.5757608466481386,0.6,1.0,453.0,503.0,1.0,104.0,1,0.0,1.0
2897,2897,-0.2812196349687546,-0.3,0.0,439.0,626.0,0.0,495.0,1,0.0,0.0
2898,2898,0.37024996119049847,0.4,1.0,476.0,551.0,1.0,133.0,1,0.0,1.0
2899,2899,0.07363668030002113,0.1,1.0,291.0,915.0,1.0,2844.0,1,0.0,1.0
2900,2900,0.7514504957735563,0.8,1.0,474.0,650.0,1.0,76.0,1,0.0,1.0
2901,2901,-0.5699384932880028,-0.6,1.0,442.0,868.0,1.0,440.0,1,1.0,0.0
2902,2902,-0.4222411309189429,-0.4,0.0,336.0,752.0,0.0,462.0,1,0.0,0.0
2903,2903,0.2507009179154721,0.3,1.0,436.0,856.0,1.0,498.0,1,0.0,1.0
2904,2904,0.6935497970147179,0.7,0.0,265.0,677.0,0.0,158.0,1,1.0,1.0
2905,2905,0.21423934003405687,0.2,1.0,451.0,980.0,1.0,729.0,1,0.0,1.0
2906,2906,-0.26124686042722456,-0.3,0.0,334.0,961.0,0.0,335.0,1,0.0,0.0
2907,2907,0.44613273058444103,0.4,1.0,406.0,715.0,1.0,169.0,1,0.0,1.0
2908,2908,-0.32380911282916724,-0.3,1.0,432.0,562.0,1.0,296.0,1,1.0,0.0
2909,2909,-0.7129206939985009,-0.7,0.0,269.0,517.0,0.0,84.0,1,0.0,0.0
2910,2910,0.21805830798989845,0.2,0.0,465.0,998.0,0.0,277.0,1,1.0,1.0
2911,2911,-0.7317977927315115,-0.7,1.0,469.0,559.0,1.0,122.0,1,1.0,0.0
2912,2912,0.7974569336531921,0.8,1.0,363.0,595.0,1.0,62.0,1,0.0,1.0
2913,2913,0.6857377672189485,0.7,0.0,306.0,815.0,0.0,199.0,1,1.0,1.0
2914,2914,-0.6057731399157258,-0.6,0.0,385.0,702.0,0.0,413.0,1,0.0,0.0
2915,2915,0.6283183718494759,0.6,0.0,393.0,850.0,0.0,107.0,1,1.0,1.0
2916,2916,-0.7319821235785517,-0.7,0.0,251.0,679.0,0.0,450.0,1,0.0,0.0
2917,2917,0.5452512515369298,0.5,1.0,438.0,752.0,1.0,180.0,1,0.0,1.0
2918,2918,-0.8678530512289477,-0.9,1.0,252.0,679.0,1.0,119.0,1,1.0,0.0
2919,2919,-0.8569927380821736,-0.9,1.0,271.0,980.0,1.0,229.0,1,1.0,0.0
2920,2920,0.5106774786275149,0.5,1.0,279.0,948.0,1.0,93.0,1,0.0,1.0
2921,2921,0.21565491991001318,0.2,0.0,367.0,870.0,0.0,303.0,1,1.0,1.0
2922,2922,-0.4222892234416483,-0.4,1.0,276.0,552.0,1.0,222.0,1,1.0,0.0
