,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
760,760,-0.25978899199174643,-0.3,1,494.0,797.0,1.0,489.0,1,0.6661212092413041,0.0
761,761,-0.9797408008022523,-1.0,1,336.0,741.0,1.0,263.0,1,1.1896388642247253,0.0
762,762,0.529789263261701,0.5,0,351.0,620.0,0.0,169.0,1,0.8818776178953898,0.0
763,763,0.2937396721205914,0.3,0,358.0,606.0,0.0,226.0,1,1.131181548580859,0.0
764,764,0.16793457494397535,0.2,0,297.0,915.0,0.0,268.0,1,1.1261355320217983,0.0
765,765,0.8394453252083764,0.8,0,337.0,876.0,0.0,217.0,1,0.528491797442175,0.0
766,766,0.42732616935603573,0.4,0,262.0,557.0,0.0,191.0,1,0.9810838688545768,0.0
767,767,-0.08487743532537961,-0.1,1,497.0,646.0,0.0,307.0,0,0.9460675406494798,0.0
768,768,0.5748572908463923,0.6,0,310.0,765.0,0.0,-165.0,1,1.2352394971811465,0.0
769,769,-0.898984400087302,-0.9,1,320.0,728.0,1.0,322.0,1,0.6426454138303923,0.0
770,770,0.45391281691022245,0.5,0,328.0,557.0,0.0,125.0,1,0.756942702202776,0.0
771,771,0.06906159661230249,0.1,0,300.0,829.0,0.0,131.0,1,1.1630776479143157,0.0
772,772,0.06114554780878367,0.1,0,331.0,601.0,1.0,198.0,0,0.5659306486859241,0.0
773,773,-0.33542661729049383,-0.3,1,267.0,894.0,1.0,309.0,1,1.2068629103209578,0.0
774,774,0.656957720870385,0.7,0,329.0,928.0,0.0,153.0,1,0.8832680655181503,0.0
775,775,0.9892049214168326,1.0,0,473.0,810.0,0.0,77.0,1,1.2192178657684125,0.0
776,776,-0.278193286429663,-0.3,1,456.0,814.0,1.0,190.0,1,1.1828380246243504,0.0
777,777,-0.14322298182870496,-0.1,1,387.0,937.0,1.0,426.0,1,1.0214940629631437,0.0
778,778,0.05141998512099799,0.1,0,364.0,672.0,0.0,314.0,1,1.156592329651922,0.0
779,779,0.4753085675899307,0.5,0,275.0,937.0,0.0,168.0,1,1.1966343445463636,0.0
780,780,-0.2692771387646862,-0.3,1,420.0,703.0,1.0,257.0,1,1.1379102418864173,0.0
781,781,-0.20401011596307916,-0.2,1,408.0,508.0,1.0,214.0,1,1.2049143489284255,0.0
782,782,-0.5532604055371384,-0.6,1,386.0,597.0,1.0,217.0,1,1.1946005159382622,0.0
783,783,0.2857231911287579,0.3,0,274.0,957.0,0.0,379.0,1,0.5416518230012756,0.0
784,784,-0.44419773577665866,-0.4,1,468.0,993.0,1.0,319.0,1,0.959626228269194,0.0
785,785,0.5784847577665702,0.6,0,351.0,725.0,0.0,124.0,1,0.9250466901903867,0.0
786,786,0.6124118380609715,0.6,0,347.0,898.0,0.0,195.0,1,1.1203867358599346,0.0
787,787,0.33070712400104085,0.3,0,250.0,538.0,0.0,202.0,1,0.6180214215391044,0.0
788,788,0.7830504737528095,0.8,0,302.0,542.0,0.0,176.0,1,0.658017339092084,0.0
789,789,0.5853461532851052,0.6,0,447.0,809.0,0.0,134.0,1,0.9525923904039696,0.0
790,790,-0.3276128455749172,-0.3,1,372.0,710.0,1.0,378.0,1,1.132361950460416,0.0
791,791,-0.18007064701079978,-0.2,1,306.0,889.0,0.0,185.0,0,0.9788035345564374,0.0
792,792,-0.30936631485267396,-0.3,1,283.0,550.0,0.0,297.0,0,0.9930493196140313,0.0
793,793,-0.12918444824860686,-0.1,1,347.0,958.0,1.0,385.0,1,1.1666721951354466,0.0
794,794,-0.9215687006504001,-0.9,1,487.0,894.0,1.0,149.0,1,0.6798482039867788,0.0
795,795,-0.8552990920625034,-0.9,1,362.0,629.0,1.0,219.0,1,0.5545881449447464,0.0
796,796,0.9001903006270753,0.9,0,448.0,661.0,0.0,161.0,1,0.8326957434360928,0.0
797,797,-0.09646938844512043,-0.1,1,370.0,613.0,1.0,467.0,1,1.0516871570916329,0.0
798,798,0.269887969176305,0.3,0,404.0,779.0,0.0,347.0,1,0.7572156584503769,0.0
799,799,-0.1853347142299151,-0.2,1,342.0,825.0,1.0,263.0,1,0.8356733456720667,0.0
800,800,-0.5339890045220566,-0.5,1,424.0,786.0,1.0,290.0,1,0.7110945287961106,0.0
801,801,0.013062429775335671,0.0,0,285.0,759.0,0.0,176.0,1,1.0269159675929087,0.0
802,802,0.12171423296040196,0.1,0,379.0,811.0,0.0,240.0,1,1.0011093999438228,0.0
803,803,0.05132686764950378,0.1,0,287.0,818.0,0.0,295.0,1,0.8690752047269557,0.0
804,804,-0.04101730450733365,-0.0,1,300.0,944.0,1.0,356.0,1,1.121501260857477,0.0
805,805,0.34022190873705527,0.3,0,430.0,932.0,0.0,488.0,1,0.5251308422600174,0.0
806,806,-0.4598419477894564,-0.5,1,278.0,547.0,1.0,305.0,1,1.0723643757469623,0.0
807,807,0.7524462081483465,0.8,0,401.0,561.0,0.0,138.0,1,1.1128193151968464,0.0
808,808,0.5413670351461604,0.5,0,457.0,644.0,0.0,159.0,1,1.1862301231876735,0.0
809,809,-0.6931058784454556,-0.7,1,254.0,809.0,1.0,267.0,1,0.835486139188896,0.0
810,810,0.0092829678152766,0.0,0,337.0,514.0,0.0,209.0,1,1.1363622827891886,0.0
811,811,-0.15451584170236243,-0.2,1,485.0,818.0,0.0,297.0,0,1.0107238718250622,0.0
812,812,0.1229008085490697,0.1,0,339.0,980.0,0.0,671.0,1,1.212554089189113,0.0
813,813,-0.5904323184649329,-0.6,1,363.0,880.0,1.0,427.0,1,0.6543125043337119,0.0
814,814,-0.9223887890862683,-0.9,1,399.0,923.0,1.0,258.0,1,1.09051840137065,0.0
815,815,0.9505782203935824,1.0,0,418.0,821.0,0.0,111.0,1,1.1356782763355606,0.0
816,816,-0.42465322248030324,-0.4,1,259.0,665.0,1.0,166.0,1,0.6537150341981288,0.0
817,817,0.06703436950726815,0.1,0,403.0,665.0,0.0,292.0,1,0.8724685618784738,0.0
818,818,-0.7711149432622308,-0.8,1,400.0,775.0,1.0,225.0,1,1.0381857741203149,0.0
819,819,0.35505315585193475,0.4,0,409.0,584.0,0.0,107.0,1,0.8277193814264899,0.0
820,820,-0.2419624693385487,-0.2,1,386.0,995.0,1.0,359.0,1,1.056083095045472,0.0
821,821,-0.8883307871289594,-0.9,1,485.0,987.0,1.0,298.0,1,0.5022725160949457,0.0
822,822,-0.3272445727948492,-0.3,1,414.0,534.0,1.0,472.0,1,1.0885955975123691,0.0
823,823,-0.20133561609086037,-0.2,1,342.0,500.0,1.0,438.0,1,1.1786946408508938,0.0
824,824,-0.5984887376507773,-0.6,1,398.0,551.0,1.0,341.0,1,0.971773974448709,0.0
825,825,0.00012440666175472792,0.0,0,409.0,853.0,0.0,478.0,1,0.5468698629616704,0.0
826,826,-0.6905358285904435,-0.7,1,434.0,598.0,1.0,198.0,1,0.9120992087474831,0.0
827,827,-0.42533820819556745,-0.4,1,424.0,542.0,1.0,284.0,1,1.2145419838514637,0.0
828,828,0.9346325099516806,0.9,0,370.0,674.0,0.0,106.0,1,0.6106374680972346,0.0
829,829,0.7511623526524129,0.8,0,271.0,624.0,0.0,235.0,1,0.5949881371732437,0.0
830,830,-0.032058974039458565,-0.0,1,432.0,546.0,0.0,372.0,0,0.8149817589818279,0.0
831,831,-0.7017826681360901,-0.7,1,255.0,758.0,1.0,207.0,1,0.6699082552837766,0.0
832,832,-0.039669205692889564,-0.0,1,275.0,779.0,0.0,456.0,0,0.8708366636240336,0.0
833,833,-0.7900258989981572,-0.8,1,253.0,686.0,1.0,181.0,1,0.9436511173842588,0.0
834,834,0.8756546028539882,0.9,0,308.0,667.0,0.0,195.0,1,0.7048453868040467,0.0
835,835,0.41789527499822365,0.4,0,446.0,561.0,0.0,363.0,1,0.553727738647351,0.0
836,836,0.24135095760165548,0.2,0,362.0,646.0,0.0,292.0,1,0.655733155957477,0.0
837,837,0.08975285216424078,0.1,0,349.0,547.0,0.0,374.0,1,0.540163447730066,0.0
838,838,0.03236436339578086,0.0,0,274.0,505.0,0.0,231.0,1,1.1565176148923255,0.0
839,839,0.2951547717917984,0.3,0,299.0,575.0,0.0,316.0,1,1.1351773260569076,0.0
840,840,0.5713773799781214,0.6,0,466.0,659.0,0.0,135.0,1,1.2468270489574018,0.0
841,841,-0.005674991573842103,-0.0,1,438.0,972.0,1.0,270.0,1,1.225903181700111,0.0
842,842,0.14470055492752465,0.1,0,310.0,563.0,0.0,477.0,1,1.0070876722083928,0.0
843,843,0.6648229834010937,0.7,0,374.0,917.0,0.0,139.0,1,1.2039181102485998,0.0
844,844,-0.027800532718035287,-0.0,1,364.0,504.0,0.0,202.0,0,0.8199821381146923,0.0
845,845,0.8478876038308583,0.8,0,458.0,832.0,0.0,310.0,1,0.5364260061363668,0.0
846,846,0.25770156215721407,0.3,0,257.0,820.0,0.0,183.0,1,0.9186087129958513,0.0
847,847,0.8885257182386761,0.9,0,321.0,941.0,0.0,118.0,1,0.9388067032349854,0.0
848,848,0.9686401666606772,1.0,0,335.0,984.0,0.0,151.0,1,0.7667772632573508,0.0
849,849,-0.1286321416656786,-0.1,1,479.0,954.0,1.0,447.0,1,1.0860861042120022,0.0
850,850,0.8959202780152653,0.9,0,257.0,752.0,0.0,121.0,1,0.7237276731128948,0.0
851,851,-0.05010345764709245,-0.1,1,263.0,844.0,1.0,363.0,1,0.9320909149225067,0.0
852,852,0.4112721154628325,0.4,0,484.0,741.0,0.0,155.0,1,0.7419402312925226,0.0
853,853,-0.11821374666764806,-0.1,1,443.0,528.0,0.0,219.0,0,0.950269039982258,0.0
854,854,-0.5208595152499533,-0.5,1,379.0,617.0,1.0,194.0,1,0.5653921130284174,0.0
855,855,0.6628510730387391,0.7,0,276.0,882.0,0.0,162.0,1,0.9677436853225221,0.0
856,856,0.38812854638267025,0.4,0,359.0,988.0,0.0,203.0,1,0.9596474726684581,0.0
857,857,-0.9519443980159368,-1.0,1,258.0,704.0,1.0,138.0,1,0.9932075774051913,0.0
858,858,-0.4867914145992609,-0.5,1,467.0,558.0,1.0,215.0,1,0.8926937031809561,0.0
859,859,0.34889049495629476,0.3,0,428.0,794.0,0.0,278.0,1,1.2147113174321862,0.0
860,860,0.3706657834601441,0.4,0,337.0,898.0,0.0,235.0,1,0.6571461380794186,0.0
861,861,0.09359123108366307,0.1,0,421.0,901.0,0.0,248.0,1,1.2121296683721798,0.0
862,862,-0.4787613559767574,-0.5,1,478.0,581.0,1.0,321.0,1,0.6015911267074805,0.0
863,863,-0.7902635666678592,-0.8,1,370.0,904.0,1.0,356.0,1,1.1564246854486513,0.0
864,864,-0.524520392121171,-0.5,1,392.0,895.0,1.0,173.0,1,0.656627330219492,0.0
865,865,-0.12820583696725718,-0.1,1,301.0,665.0,1.0,274.0,1,1.0236747417129748,0.0
866,866,-0.02361816140262496,-0.0,1,300.0,751.0,1.0,189.0,1,1.0825396498648616,0.0
867,867,-0.4179055649214618,-0.4,1,474.0,739.0,0.0,347.0,0,1.1175750845092922,0.0
868,868,-0.852457647922845,-0.9,1,308.0,701.0,1.0,181.0,1,1.1649071124140202,0.0
869,869,-0.6115827510978407,-0.6,1,275.0,820.0,1.0,145.0,1,1.1958972179165634,0.0
870,870,0.8719344099488437,0.9,0,380.0,992.0,0.0,148.0,1,0.829524645123105,0.0
871,871,0.5233914174507541,0.5,0,302.0,852.0,0.0,256.0,1,0.673438596732572,0.0
872,872,0.7980017074264876,0.8,0,391.0,533.0,0.0,216.0,1,0.5723962394697499,0.0
873,873,-0.3059838116722431,-0.3,1,434.0,552.0,1.0,244.0,1,0.7291540952535351,0.0
874,874,0.3453506155398294,0.3,0,446.0,795.0,0.0,229.0,1,0.9077910292744091,0.0
875,875,-0.7396239204176025,-0.7,1,438.0,859.0,1.0,133.0,1,0.5860785702244722,0.0
876,876,0.058074431913035296,0.1,0,285.0,801.0,0.0,334.0,1,0.6815744618872862,0.0
877,877,0.6179855731382673,0.6,0,440.0,849.0,0.0,201.0,1,0.6892260713230218,0.0
878,878,0.7766694237672809,0.8,0,350.0,951.0,0.0,189.0,1,0.5918570413438659,0.0
879,879,0.5582588205469652,0.6,0,380.0,755.0,0.0,95.0,1,0.9297633089516275,0.0
880,880,-0.9457892491884152,-0.9,1,422.0,964.0,1.0,264.0,1,1.2329411192659285,0.0
881,881,0.28784859289887854,0.3,0,324.0,690.0,0.0,236.0,1,0.7870651200497156,0.0
882,882,0.915572905917627,0.9,0,388.0,541.0,0.0,181.0,1,0.6690303885462892,0.0
883,883,0.10645122652886663,0.1,0,397.0,810.0,0.0,243.0,1,1.1930116456729187,0.0
884,884,0.3408971605198867,0.3,0,427.0,958.0,0.0,275.0,1,0.9351126167151464,0.0
885,885,-0.6890105298553446,-0.7,1,339.0,934.0,1.0,147.0,1,0.7231465887906573,0.0
886,886,-0.5501751307075333,-0.6,1,409.0,710.0,1.0,521.0,1,1.1658032418941233,0.0
887,887,0.5884330978288752,0.6,0,347.0,521.0,0.0,172.0,1,0.5478025295003821,0.0
888,888,-0.30398996454841765,-0.3,1,357.0,758.0,1.0,315.0,1,0.8959642246294237,0.0
889,889,0.0557298979999985,0.1,0,327.0,774.0,1.0,209.0,0,0.9387253164761319,0.0
890,890,-0.3696711554527097,-0.4,1,466.0,560.0,1.0,234.0,1,0.7786531293846934,0.0
891,891,-0.48194898417025445,-0.5,1,297.0,902.0,1.0,201.0,1,0.7741039334602138,0.0
892,892,0.03602066535876847,0.0,0,297.0,966.0,0.0,487.0,1,0.6850298811447073,0.0
893,893,0.32696396060658417,0.3,0,336.0,974.0,0.0,220.0,1,0.8080834541514782,0.0
894,894,0.7103081077473485,0.7,0,369.0,506.0,0.0,145.0,1,1.1136406562460268,0.0
895,895,-0.23819528577600524,-0.2,1,344.0,607.0,1.0,369.0,1,1.1710626921333616,0.0
896,896,0.8037119018816608,0.8,0,308.0,578.0,0.0,124.0,1,1.1090993239945757,0.0
897,897,-0.22335395697793525,-0.2,1,359.0,553.0,1.0,358.0,1,0.9318576169418945,0.0
898,898,-0.8478941707351191,-0.8,1,400.0,501.0,1.0,179.0,1,1.224263525221979,0.0
899,899,0.2065996858689405,0.2,0,363.0,738.0,0.0,109.0,1,0.7652596039242765,0.0
900,900,-0.36255009799271676,-0.4,1,439.0,839.0,1.0,182.0,1,1.2042906345248232,0.0
901,901,0.27675072226832875,0.3,0,463.0,706.0,0.0,201.0,1,0.6814293128168032,0.0
902,902,0.5079409770135208,0.5,0,424.0,841.0,0.0,265.0,1,0.7906988458872364,0.0
903,903,-0.27501496965042493,-0.3,1,461.0,603.0,1.0,366.0,1,0.6113765874419912,0.0
904,904,-0.5906308574203196,-0.6,1,316.0,632.0,1.0,232.0,1,0.9216187294625269,0.0
905,905,0.11396143239421508,0.1,0,437.0,522.0,1.0,271.0,0,0.9529820745778638,0.0
906,906,-0.33745625495423415,-0.3,1,317.0,945.0,1.0,548.0,1,0.6396982296947604,0.0
907,907,-0.2868841083580629,-0.3,1,366.0,892.0,0.0,132.0,0,1.1584613725168524,0.0
908,908,0.8673026618663273,0.9,0,257.0,986.0,0.0,177.0,1,1.1662962037416653,0.0
909,909,-0.8213805353476451,-0.8,1,343.0,780.0,1.0,137.0,1,0.9141262728503303,0.0
910,910,-0.8106707418667067,-0.8,1,435.0,835.0,1.0,190.0,1,1.0834910598684901,0.0
911,911,0.01891290080475705,0.0,0,413.0,609.0,0.0,188.0,1,1.0151577088571244,0.0
912,912,0.4596725077540098,0.5,0,253.0,650.0,0.0,217.0,1,0.8789018807791078,0.0
913,913,-0.48994384998831286,-0.5,1,418.0,671.0,1.0,171.0,1,0.9215773119582862,0.0
914,914,-0.9132231795349133,-0.9,1,406.0,977.0,1.0,217.0,1,1.1804011427367538,0.0
915,915,0.6099969662305162,0.6,0,267.0,874.0,0.0,149.0,1,1.1233968648793669,0.0
916,916,0.7587819719061097,0.8,0,275.0,793.0,0.0,162.0,1,1.0313805481499663,0.0
917,917,0.5322365864188938,0.5,0,295.0,628.0,0.0,197.0,1,0.818283114207403,0.0
918,918,-0.10447706580362781,-0.1,1,340.0,504.0,0.0,396.0,0,1.1586592510189482,0.0
919,919,-0.011192043404176788,-0.0,1,421.0,530.0,0.0,769.0,0,0.8156173498442343,0.0
920,920,0.6782737207319529,0.7,0,294.0,854.0,0.0,202.0,1,1.0681853957937126,0.0
921,921,-0.8335829630844787,-0.8,1,488.0,958.0,1.0,144.0,1,0.8706354650924464,0.0
922,922,-0.9500288853827881,-1.0,1,371.0,966.0,1.0,143.0,1,0.9674792184294276,0.0
923,923,0.2415516317145172,0.2,0,412.0,809.0,0.0,149.0,1,1.0458400203321454,0.0
924,924,-0.04413718307316761,-0.0,1,271.0,951.0,0.0,568.0,0,0.8349580380905224,0.0
925,925,-0.8666618054013173,-0.9,1,317.0,843.0,1.0,190.0,1,0.9992843827346528,0.0
926,926,0.9027950500083914,0.9,0,485.0,669.0,0.0,136.0,1,0.8131087544207893,0.0
927,927,-0.8398124074856896,-0.8,1,292.0,903.0,1.0,245.0,1,0.6045549555877721,0.0
928,928,-0.4325938653483199,-0.4,1,328.0,893.0,1.0,359.0,1,0.5534876791181729,0.0
929,929,-0.9370437063050725,-0.9,1,400.0,932.0,1.0,178.0,1,0.5312170963047165,0.0
930,930,0.9605359830577855,1.0,0,296.0,853.0,0.0,71.0,1,0.5833886197232979,0.0
931,931,0.5195648174461931,0.5,0,256.0,520.0,0.0,264.0,1,1.2168203082398774,0.0
932,932,-0.2213532047095148,-0.2,1,436.0,607.0,1.0,387.0,1,0.9557391680608156,0.0
933,933,0.37177690698776455,0.4,0,291.0,711.0,0.0,158.0,1,1.0440579254821485,0.0
934,934,0.34123970333862363,0.3,0,384.0,670.0,0.0,176.0,1,0.7472538589779532,0.0
935,935,-0.4147840709939814,-0.4,1,294.0,862.0,1.0,244.0,1,1.0661139232984975,0.0
936,936,0.5282602027073449,0.5,0,297.0,609.0,0.0,164.0,1,0.6876920199761372,0.0
937,937,0.59111253507824,0.6,0,471.0,717.0,0.0,152.0,1,0.5009990340322696,0.0
938,938,0.14110333945373843,0.1,0,273.0,865.0,0.0,602.0,1,0.5211978767297855,0.0
939,939,0.2607018904873968,0.3,0,340.0,599.0,0.0,231.0,1,0.5538872821384038,0.0
940,940,-0.8851571041234914,-0.9,1,399.0,784.0,1.0,177.0,1,0.820735275799616,0.0
941,941,0.1778833205106216,0.2,0,400.0,937.0,0.0,183.0,1,0.9959636710030171,0.0
942,942,0.6074396966590232,0.6,0,275.0,954.0,0.0,211.0,1,0.523329612946452,0.0
943,943,-0.1614034479408062,-0.2,1,481.0,616.0,1.0,283.0,1,0.8509671532043646,0.0
944,944,-0.6013166751758108,-0.6,1,404.0,964.0,1.0,252.0,1,0.6145510951177348,0.0
945,945,-0.8466534277808577,-0.8,1,327.0,680.0,1.0,183.0,1,0.5604615647029523,0.0
946,946,-0.3203794860724558,-0.3,1,401.0,674.0,1.0,385.0,1,1.059654394838344,0.0
947,947,-0.8273242241843923,-0.8,1,382.0,753.0,0.0,-35.0,0,0.8910999740137513,0.0
948,948,0.6359562622930501,0.6,0,490.0,780.0,0.0,120.0,1,0.9995987740777188,0.0
949,949,0.4508801280491077,0.5,0,436.0,981.0,0.0,293.0,1,1.233827103088122,0.0
950,950,-0.6179786301427537,-0.6,1,437.0,667.0,1.0,166.0,1,0.8759356396270217,0.0
951,951,-0.9601713456416441,-1.0,1,356.0,541.0,1.0,383.0,1,1.226641816764282,0.0
952,952,0.47842235491313967,0.5,0,395.0,803.0,0.0,162.0,1,0.8676732465506533,0.0
953,953,0.48159877059749934,0.5,0,251.0,813.0,0.0,126.0,1,1.1611136206716273,0.0
954,954,-0.8633932646484177,-0.9,1,380.0,889.0,1.0,331.0,1,0.5026988125596196,0.0
955,955,0.9948377204118553,1.0,0,356.0,742.0,0.0,182.0,1,0.5979044782116574,0.0
956,956,0.9714497339007329,1.0,0,342.0,803.0,0.0,175.0,1,0.5496072629031664,0.0
957,957,0.2827823918317409,0.3,0,373.0,545.0,0.0,172.0,1,0.7515808446638661,0.0
958,958,-0.9681916993682096,-1.0,1,378.0,910.0,1.0,282.0,1,0.78125506821354,0.0
959,959,-0.1726541039336802,-0.2,1,279.0,802.0,0.0,299.0,0,0.8051445733635287,0.0
960,960,-0.6522327095005691,-0.7,1,381.0,694.0,1.0,215.0,1,0.533871210348165,0.0
961,961,-0.5997103498019942,-0.6,1,362.0,625.0,1.0,163.0,1,0.7572062506874526,0.0
962,962,0.9368436399891991,0.9,0,409.0,861.0,0.0,150.0,1,0.9272748048307905,0.0
963,963,-0.27257226815851343,-0.3,1,497.0,742.0,0.0,481.0,0,0.7268709806393364,0.0
964,964,0.011376723501212327,0.0,0,367.0,864.0,0.0,159.0,1,1.2027662589300987,0.0
965,965,0.599062911926092,0.6,0,493.0,694.0,0.0,143.0,1,0.8980473579237654,0.0
966,966,0.9242483594298205,0.9,0,499.0,875.0,0.0,216.0,1,0.5931795995870021,0.0
967,967,0.8344740804972091,0.8,0,427.0,943.0,0.0,130.0,1,0.7380131627187736,0.0
968,968,-0.30991790918492534,-0.3,1,446.0,717.0,1.0,897.0,1,0.6000258363831008,0.0
969,969,0.19729086203404123,0.2,0,466.0,610.0,0.0,504.0,1,0.5032225430196577,0.0
970,970,0.4094300380689673,0.4,0,343.0,663.0,0.0,234.0,1,1.2340563060202507,0.0
971,971,-0.7784321463645567,-0.8,1,301.0,828.0,1.0,161.0,1,0.9367987034215268,0.0
972,972,0.08836791265584298,0.1,0,431.0,785.0,1.0,404.0,0,0.8639151433755253,0.0
973,973,0.14531086263474013,0.1,0,352.0,875.0,0.0,133.0,1,1.2465131293273963,0.0
974,974,0.23153436493108925,0.2,0,301.0,538.0,0.0,211.0,1,0.9577187382925911,0.0
975,975,-0.3111151503514471,-0.3,1,397.0,640.0,1.0,373.0,1,1.1147506616936873,0.0
976,976,-0.05872199803115019,-0.1,1,494.0,992.0,1.0,644.0,1,1.243506912136413,0.0
977,977,-0.2421510085033911,-0.2,1,368.0,696.0,1.0,246.0,1,0.9192527825084749,0.0
978,978,0.5213541601043381,0.5,0,402.0,654.0,0.0,224.0,1,1.1174635590551445,0.0
979,979,-0.8109041820008445,-0.8,1,356.0,878.0,1.0,226.0,1,1.017349932714604,0.0
980,980,0.7487961235826905,0.7,0,340.0,622.0,0.0,128.0,1,0.8469806490134997,0.0
981,981,-0.029581041566673516,-0.0,1,372.0,841.0,0.0,787.0,0,0.586740129290777,0.0
982,982,0.4529415176012215,0.5,0,362.0,582.0,0.0,116.0,1,0.9505515820950707,0.0
983,983,-0.06098010237280649,-0.1,1,292.0,666.0,1.0,232.0,1,1.0242307854563801,0.0
984,984,0.052509383096732254,0.1,0,252.0,608.0,0.0,300.0,1,1.0505187827913134,0.0
985,985,-0.681844045098499,-0.7,1,294.0,670.0,1.0,226.0,1,1.1968238623544625,0.0
986,986,-0.3801877137471119,-0.4,1,417.0,729.0,1.0,234.0,1,1.1722717721235558,0.0
987,987,0.7738527030513795,0.8,0,475.0,652.0,0.0,33.0,1,1.2410076287763454,0.0
988,988,-0.49490527234698645,-0.5,1,390.0,573.0,1.0,217.0,1,1.2203055970714627,0.0
989,989,-0.6949985098674065,-0.7,1,495.0,932.0,1.0,173.0,1,1.0062752602074752,0.0
990,990,-0.8197777325369102,-0.8,1,265.0,642.0,1.0,263.0,1,0.7543060693191607,0.0
991,991,0.9566589972554218,1.0,0,303.0,781.0,0.0,126.0,1,0.9203274300955229,0.0
992,992,0.9677829953057269,1.0,0,399.0,692.0,0.0,219.0,1,0.5432252620129483,0.0
993,993,-0.1108166773007011,-0.1,1,388.0,535.0,0.0,397.0,0,0.5395868944977987,0.0
994,994,-0.38594125730930884,-0.4,1,487.0,829.0,1.0,1504.0,1,0.5144361808152711,0.0
995,995,-0.6781710324328869,-0.7,1,315.0,826.0,1.0,249.0,1,1.2234168685173843,0.0
996,996,0.35148031230444543,0.4,0,330.0,762.0,0.0,198.0,1,1.1974771594161775,0.0
997,997,0.2607518750437692,0.3,0,382.0,871.0,0.0,97.0,1,0.9686925679895566,0.0
998,998,-0.8863251305827047,-0.9,1,436.0,614.0,1.0,170.0,1,0.650902458786107,0.0
999,999,-0.8885787581591647,-0.9,1,292.0,610.0,1.0,218.0,1,0.7390462006737468,0.0
1000,1000,0.3997115907384363,0.4,0,406.0,537.0,0.0,97.0,1,1.1469529876877618,0.0
1001,1001,-0.878221867905373,-0.9,1,377.0,980.0,1.0,253.0,1,1.1874799211885179,0.0
1002,1002,0.980747864943899,1.0,0,256.0,707.0,0.0,217.0,1,0.8614863311718554,0.0
1003,1003,0.31657197024336736,0.3,0,275.0,933.0,0.0,312.0,1,0.8459121642839988,0.0
1004,1004,-0.7715236512913382,-0.8,1,373.0,595.0,1.0,162.0,1,0.7905893815776748,0.0
1005,1005,-0.19662321402969174,-0.2,1,392.0,756.0,1.0,1312.0,1,0.5330332404553142,0.0
1006,1006,0.08810911559806223,0.1,0,428.0,507.0,0.0,255.0,1,0.9834182404321958,0.0
1007,1007,-0.1965434235342558,-0.2,1,251.0,942.0,1.0,277.0,1,1.242227009068284,0.0
1008,1008,-0.43387677140848346,-0.4,1,443.0,832.0,1.0,425.0,1,1.1669164960608898,0.0
1009,1009,-0.43641370989515327,-0.4,1,355.0,806.0,1.0,359.0,1,0.7262596427805789,0.0
1010,1010,-0.5410717272670262,-0.5,1,341.0,662.0,1.0,327.0,1,0.7408540304661024,0.0
1011,1011,0.9279239178464371,0.9,0,375.0,647.0,0.0,158.0,1,1.0976299380238712,0.0
1012,1012,-0.09905106095424077,-0.1,1,490.0,690.0,0.0,510.0,0,0.7252247359139695,0.0
1013,1013,-0.5326930069270734,-0.5,1,471.0,882.0,1.0,297.0,1,0.515346474951439,0.0
1014,1014,-0.8503338034046932,-0.9,1,475.0,666.0,1.0,129.0,1,0.6432787252195558,0.0
1015,1015,-0.9091025222492726,-0.9,1,295.0,915.0,1.0,190.0,1,0.8118131973467335,0.0
1016,1016,-0.7437435781603436,-0.7,1,455.0,653.0,1.0,272.0,1,0.6910253240578119,0.0
1017,1017,-0.8587649275324607,-0.9,1,337.0,585.0,1.0,118.0,1,1.1316666838743683,0.0
1018,1018,-0.39261427045400543,-0.4,1,455.0,829.0,1.0,146.0,1,1.1091236364989723,0.0
1019,1019,-0.20621632575048654,-0.2,1,304.0,610.0,1.0,546.0,1,0.6754967232297084,0.0
1020,1020,-0.6560372698378385,-0.7,1,324.0,789.0,1.0,157.0,1,0.9226256860670303,0.0
1021,1021,-0.03257123322474187,-0.0,1,499.0,536.0,0.0,245.0,0,1.207072161117872,0.0
1022,1022,0.6553300023551392,0.7,0,282.0,752.0,0.0,236.0,1,0.7688637452383424,0.0
1023,1023,-0.5630201875981404,-0.6,1,307.0,769.0,1.0,174.0,1,0.7095022041635118,0.0
1024,1024,-0.24129609421207854,-0.2,1,449.0,614.0,0.0,347.0,0,0.9836915648482162,0.0
1025,1025,0.0879721439904746,0.1,0,451.0,959.0,0.0,330.0,1,0.532913751036833,0.0
1026,1026,-0.4677391900626602,-0.5,1,409.0,572.0,1.0,229.0,1,0.9087779968088654,0.0
1027,1027,0.1413982540300216,0.1,0,322.0,891.0,0.0,277.0,1,0.7152635143403178,0.0
1028,1028,-0.5489468789947243,-0.5,1,343.0,947.0,1.0,340.0,1,0.6238501546113329,0.0
1029,1029,0.707706147160956,0.7,0,495.0,787.0,0.0,108.0,1,1.2489559195169933,0.0
1030,1030,0.6647690114940712,0.7,0,490.0,685.0,0.0,175.0,1,1.245811319440568,0.0
1031,1031,-0.5536989466887361,-0.6,1,478.0,715.0,1.0,207.0,1,0.9419017624607584,0.0
